Time Interval,Close,Net Chg,Open,High,Low,Tick Count,Volume
04:00 - 04:30,2757.96,1.39,2756.54,2758.15,2751.23,1800,N.A.
04:30 - 05:00,2764.52,6.56,2758.28,2764.85,2758.28,1800,N.A.
05:00 - 05:30,2762.39,-2.13,2764.64,2768.34,2760.39,1800,N.A.
05:30 - 06:00,2761.7,-0.69,2762.29,2765.93,2761.32,1800,N.A.
06:00 - 06:30,2769.99,8.29,2761.68,2770.82,2761.05,1800,N.A.
06:30 - 07:00,2767.43,-2.56,2770.03,2771.06,2764.31,1800,N.A.
07:00 - 07:30,2766.66,-0.77,2767.45,2768.03,2761.92,1800,N.A.
07:30 - 08:00,2766.26,-0.4,2766.53,2767.91,2763.89,1800,N.A.
08:00 - 08:30,2769.73,3.47,2766.34,2771.63,2764.66,1800,N.A.
08:30 - 09:00,2774.75,5.02,2769.85,2779.71,2769,1800,N.A.
09:00 - 09:30,2775.71,0.96,2774.81,2778.7,2773.86,1800,N.A.
09:30 - 10:00,2776.51,0.8,2774.85,2777.78,2768.65,1800,N.A.
10:00 - 10:30,2774.25,-2.26,2776.39,2777.84,2771.87,1800,N.A.
10:30 - 11:00,2744.54,-29.71,2774.25,2775.26,2743.11,1800,N.A.
11:00 - 11:30,2752.27,7.73,2743.89,2755.67,2741.84,1800,N.A.
11:30 - 12:00,2755.04,2.77,2752.29,2756.61,2751.09,600,N.A.
17JUN2020_00:00:00.000000,,,,,,,
03:00 - 03:30,2768.52,13.48,2758.22,2771.26,2755.1,1798,N.A.
03:30 - 04:00,2766.68,-1.84,2768.47,2771.08,2766.21,1800,N.A.
04:00 - 04:30,2770.46,3.78,2766.79,2770.87,2760.03,1800,N.A.
04:30 - 05:00,2767.07,-3.39,2770.48,2770.74,2764.98,1800,N.A.
05:00 - 05:30,2757.15,-9.92,2767.02,2767.34,2753.71,1800,N.A.
05:30 - 06:00,2752.21,-4.94,2757.3,2759.16,2750.14,1800,N.A.
06:00 - 06:30,2759.82,7.61,2752.05,2760.33,2748.39,1800,N.A.
06:30 - 07:00,2752.88,-6.94,2759.94,2760.08,2752.13,1800,N.A.
07:00 - 07:30,2749.71,-3.17,2753.14,2757.31,2749.55,1800,N.A.
07:30 - 08:00,2753.43,3.72,2749.66,2756.38,2749.08,1800,N.A.
08:00 - 08:30,2754.09,0.66,2753.44,2756.53,2751.82,1800,N.A.
08:30 - 09:00,2747.81,-6.28,2754.12,2757.93,2747.48,1800,N.A.
09:00 - 09:30,2745.56,-2.25,2747.37,2750.69,2743.06,1800,N.A.
09:30 - 10:00,2746.49,0.93,2745.52,2756.12,2742.67,1800,N.A.
10:00 - 10:30,2740.75,-5.74,2746.57,2749.89,2739.18,1800,N.A.
10:30 - 11:00,2745.56,4.81,2741.01,2746.8,2738.92,1800,N.A.
11:00 - 11:30,2734.37,-11.19,2745.63,2747.96,2733.9,1800,N.A.
11:30 - 12:00,2736.64,2.27,2734.67,2738.92,2734.59,600,N.A.
18JUN2020_00:00:00.000000,,,,,,,
03:00 - 03:30,2732.5,-4.14,2731.29,2738.04,2726.2,1799,N.A.
03:30 - 04:00,2728.13,-4.37,2732.49,2733.49,2724.81,1800,N.A.
04:00 - 04:30,2718.64,-9.49,2727.76,2727.92,2717.96,1800,N.A.
04:30 - 05:00,2729.85,11.21,2718.54,2731.35,2716.01,1800,N.A.
05:00 - 05:30,2725.94,-3.91,2729.86,2731.43,2724.19,1800,N.A.
05:30 - 06:00,2715.09,-10.85,2725.94,2730.21,2714.53,1800,N.A.
06:00 - 06:30,2716.13,1.04,2715.45,2716.81,2710.85,1800,N.A.
06:30 - 07:00,2715.47,-0.66,2716.13,2720.53,2715.27,1800,N.A.
07:00 - 07:30,2710.5,-4.97,2715.52,2716.83,2706.5,1800,N.A.
07:30 - 08:00,2701.6,-8.9,2710.54,2711.54,2700.54,1800,N.A.
08:00 - 08:30,2712.33,10.73,2702.36,2714.51,2700.67,1800,N.A.
08:30 - 09:00,2714.91,2.58,2712.35,2717.38,2708.43,1800,N.A.
09:00 - 09:30,2710.75,-4.16,2714.73,2714.73,2709.93,1800,N.A.
09:30 - 10:00,2719.42,8.67,2710.9,2721.96,2708.29,1800,N.A.
10:00 - 10:30,2723.58,4.16,2719.4,2726.02,2719.24,1800,N.A.
10:30 - 11:00,2723.76,0.18,2723.89,2726,2719.08,1800,N.A.
11:00 - 11:30,2729.27,5.51,2723.81,2731.94,2720.35,1800,N.A.
11:30 - 12:00,2728.86,-0.41,2729.11,2731.6,2728.29,600,N.A.
19JUN2020_00:00:00.000000,,,,,,,
03:00 - 03:30,2756.03,27.17,2742.85,2756.59,2738.45,1799,N.A.
03:30 - 04:00,2758.85,2.82,2756.06,2758.85,2752.24,1800,N.A.
04:00 - 04:30,2761.76,2.91,2759.11,2763.53,2756.56,1800,N.A.
04:30 - 05:00,2755.67,-6.09,2762.82,2762.96,2754.5,1800,N.A.
05:00 - 05:30,2757.85,2.18,2755.76,2758.22,2754.03,1800,N.A.
05:30 - 06:00,2764.48,6.63,2757.94,2765.5,2757.67,1800,N.A.
06:00 - 06:30,2756.8,-7.68,2764.49,2764.87,2755.21,1800,N.A.
06:30 - 07:00,2763.46,6.66,2756.88,2764.02,2756.27,1800,N.A.
07:00 - 07:30,2764.18,0.72,2763.39,2765.44,2762.53,1800,N.A.
07:30 - 08:00,2765.18,1,2764.3,2766.06,2762.73,1800,N.A.
08:00 - 08:30,2765.11,-0.07,2765.15,2769.86,2763.88,1800,N.A.
08:30 - 09:00,2762.36,-2.75,2764.82,2766.87,2761.6,1800,N.A.
09:00 - 09:30,2760.32,-2.04,2762.31,2763.67,2759.46,1800,N.A.
09:30 - 10:00,2754.34,-5.98,2760.2,2760.64,2751.79,1800,N.A.
10:00 - 10:30,2754.27,-0.07,2754.27,2758.1,2749.83,1800,N.A.
10:30 - 11:00,2749.61,-4.66,2754.59,2755.57,2749.61,1800,N.A.
11:00 - 11:30,2749.51,-0.1,2749.53,2752.21,2746.93,1800,N.A.
11:30 - 12:00,2746.64,-2.87,2749.58,2750.53,2745.44,600,N.A.
22JUN2020_00:00:00.000000,,,,,,,
03:00 - 03:30,2741.3,-5.34,2748,2754.42,2726.65,1799,N.A.
03:30 - 04:00,2742.41,1.11,2741.33,2747.02,2738.69,1800,N.A.
04:00 - 04:30,2743.54,1.13,2742.12,2744.45,2736.59,1800,N.A.
04:30 - 05:00,2758.37,14.83,2743.25,2758.81,2743.25,1800,N.A.
05:00 - 05:30,2762.34,3.97,2758.35,2762.41,2756.41,1800,N.A.
05:30 - 06:00,2756.06,-6.28,2762.44,2762.48,2753.69,1800,N.A.
06:00 - 06:30,2754.02,-2.04,2755.98,2758.96,2751.79,1800,N.A.
06:30 - 07:00,2753.06,-0.96,2753.99,2756.22,2750.61,1800,N.A.
07:00 - 07:30,2751.64,-1.42,2752.92,2753.73,2747.66,1800,N.A.
07:30 - 08:00,2753.65,2.01,2751.05,2753.76,2749.38,1800,N.A.
08:00 - 08:30,2747.54,-6.11,2753.71,2755.21,2746.65,1800,N.A.
08:30 - 09:00,2748.93,1.39,2747.77,2749.51,2742.58,1800,N.A.
09:00 - 09:30,2750.24,1.31,2748.8,2752.7,2747.26,1800,N.A.
09:30 - 10:00,2753.25,3.01,2750.08,2756.56,2745.3,1800,N.A.
10:00 - 10:30,2757.13,3.88,2752.93,2762.21,2752.06,1800,N.A.
10:30 - 11:00,2755.42,-1.71,2757.03,2761.57,2754.97,1800,N.A.
11:00 - 11:30,2762.11,6.69,2755.28,2763.14,2753.24,1800,N.A.
11:30 - 12:00,2762.57,0.46,2762.2,2762.83,2760.94,600,N.A.
23JUN2020_00:00:00.000000,,,,,,,
03:00 - 03:30,2786.05,23.48,2775.29,2786.51,2767.46,1799,N.A.
03:30 - 04:00,2785.67,-0.38,2786.06,2787.83,2781.44,1800,N.A.
04:00 - 04:30,2780.59,-5.08,2785.76,2786.83,2777.1,1800,N.A.
04:30 - 05:00,2779.39,-1.2,2780.61,2781.9,2777.04,1800,N.A.
05:00 - 05:30,2778.71,-0.68,2779.5,2779.91,2775.89,1800,N.A.
05:30 - 06:00,2780.77,2.06,2778.72,2785.42,2778.32,1800,N.A.
06:00 - 06:30,2785.1,4.33,2780.86,2786.88,2779.53,1800,N.A.
06:30 - 07:00,2785,-0.1,2785.09,2787.34,2784.77,1800,N.A.
07:00 - 07:30,2785.69,0.69,2784.95,2786.85,2783.43,1800,N.A.
07:30 - 08:00,2788.14,2.45,2785.79,2788.15,2783.88,1800,N.A.
08:00 - 08:30,2785.68,-2.46,2788.19,2791.51,2785.51,1800,N.A.
08:30 - 09:00,2783.51,-2.17,2785.6,2785.63,2781.81,1800,N.A.
09:00 - 09:30,2785.58,2.07,2783.48,2787.42,2782.74,1800,N.A.
09:30 - 10:00,2787.67,2.09,2786.22,2792.81,2783.91,1800,N.A.
10:00 - 10:30,2793.13,5.46,2787.56,2794.06,2786.48,1800,N.A.
10:30 - 11:00,2789.16,-3.97,2793.08,2794.42,2784.02,1800,N.A.
11:00 - 11:30,2790.95,1.79,2788.98,2794.43,2786.92,1799,N.A.
11:30 - 12:00,2788.59,-2.36,2790.99,2790.99,2788.02,600,N.A.
25JUN2020_00:00:00.000000,,,,,,,
03:00 - 03:30,2751.76,-36.83,2745.41,2754.31,2740.02,1799,N.A.
03:30 - 04:00,2748.24,-3.52,2751.96,2756.66,2746.92,1800,N.A.
04:00 - 04:30,2758.13,9.89,2748.21,2761.72,2746.62,1800,N.A.
04:30 - 05:00,2761.61,3.48,2758.55,2764.38,2756.52,1800,N.A.
05:00 - 05:30,2762.15,0.54,2761.69,2763.68,2757.47,1800,N.A.
05:30 - 06:00,2757.78,-4.37,2762.11,2762.51,2754.94,1800,N.A.
06:00 - 06:30,2761.47,3.69,2757.35,2761.7,2756.83,1800,N.A.
06:30 - 07:00,2758.17,-3.3,2761.4,2761.66,2756.11,1800,N.A.
07:00 - 07:30,2754.67,-3.5,2758.16,2758.59,2752.59,1800,N.A.
07:30 - 08:00,2752.84,-1.83,2754.68,2755.62,2749.97,1800,N.A.
08:00 - 08:30,2751.04,-1.8,2753.01,2754.63,2750.25,1800,N.A.
08:30 - 09:00,2752.82,1.78,2750.97,2758.04,2748.09,1800,N.A.
09:00 - 09:30,2760,7.18,2752.64,2765.77,2752.48,1800,N.A.
09:30 - 10:00,2760.51,0.51,2760.1,2763.73,2754.75,1800,N.A.
10:00 - 10:30,2769.32,8.81,2760.54,2771.19,2759.81,1800,N.A.
10:30 - 11:00,2763.66,-5.66,2769.42,2771.6,2761.54,1800,N.A.
11:00 - 11:30,2763.95,0.29,2763.61,2766.85,2760.42,1800,N.A.
11:30 - 12:00,2763.11,-0.84,2763.93,2764.64,2760.25,600,N.A.
26JUN2020_00:00:00.000000,,,,,,,
03:00 - 03:30,2778.27,15.16,2779.01,2783.26,2772.66,1799,N.A.
03:30 - 04:00,2776.25,-2.02,2778.67,2780.73,2776.06,1800,N.A.
04:00 - 04:30,2770.97,-5.28,2776.34,2776.34,2765.9,1800,N.A.
04:30 - 05:00,2772.74,1.77,2770.95,2776.09,2769.12,1800,N.A.
05:00 - 05:30,2779.77,7.03,2772.78,2783.1,2770.9,1800,N.A.
05:30 - 06:00,2779.02,-0.75,2779.77,2784.89,2777.06,1800,N.A.
06:00 - 06:30,2777.09,-1.93,2779.02,2780.36,2774.54,1800,N.A.
06:30 - 07:00,2780.96,3.87,2777.08,2781.04,2776.95,1800,N.A.
07:00 - 07:30,2779.46,-1.5,2780.98,2783.76,2779.3,1800,N.A.
07:30 - 08:00,2772.38,-7.08,2779.46,2779.88,2771.81,1800,N.A.
08:00 - 08:30,2773.35,0.97,2772.39,2775.05,2769.79,1800,N.A.
08:30 - 09:00,2774.62,1.27,2773.42,2776.61,2772.14,1800,N.A.
09:00 - 09:30,2774.41,-0.21,2774.56,2777.82,2773.63,1800,N.A.
09:30 - 10:00,2767.03,-7.38,2773.48,2775.16,2765.91,1800,N.A.
10:00 - 10:30,2757.24,-9.79,2766.85,2766.92,2754.9,1800,N.A.
10:30 - 11:00,2747.96,-9.28,2757.12,2758.65,2746.78,1800,N.A.
11:00 - 11:30,2753.73,5.77,2747.91,2756.02,2747.78,1800,N.A.
11:30 - 12:00,2755.39,1.66,2753.94,2756.38,2752.22,600,N.A.
29JUN2020_00:00:00.000000,,,,,,,
03:00 - 03:30,2747.92,-7.47,2748.48,2762.33,2745.77,1799,N.A.
03:30 - 04:00,2743.88,-4.04,2747.81,2751.67,2743.55,1800,N.A.
04:00 - 04:30,2743.67,-0.21,2743.98,2745.39,2737.86,1800,N.A.
04:30 - 05:00,2752.92,9.25,2743.4,2753.48,2742.34,1800,N.A.
05:00 - 05:30,2750.08,-2.84,2752.97,2753.31,2749.19,1800,N.A.
05:30 - 06:00,2754.11,4.03,2750.15,2754.78,2748.78,1800,N.A.
06:00 - 06:30,2750.7,-3.41,2754.18,2756.41,2749.8,1800,N.A.
06:30 - 07:00,2748.94,-1.76,2750.66,2751.36,2746.37,1800,N.A.
07:00 - 07:30,2752.2,3.26,2748.92,2753.34,2748.4,1800,N.A.
07:30 - 08:00,2759.9,7.7,2752.54,2761.77,2751.01,1800,N.A.
08:00 - 08:30,2752.85,-7.05,2760.03,2760.56,2752.4,1800,N.A.
08:30 - 09:00,2751.05,-1.8,2752.89,2753.19,2748.9,1800,N.A.
09:00 - 09:30,2753.92,2.87,2750.93,2754.81,2749.65,1800,N.A.
09:30 - 10:00,2748.97,-4.95,2753.87,2755.14,2742.55,1800,N.A.
10:00 - 10:30,2759.42,10.45,2748.96,2762.41,2748.96,1800,N.A.
10:30 - 11:00,2758.84,-0.58,2760.01,2764.44,2757.1,1800,N.A.
11:00 - 11:30,2766.56,7.72,2759.07,2766.63,2757.17,1800,N.A.
11:30 - 12:00,2766.88,0.32,2766.8,2767.74,2763.04,600,N.A.
30JUN2020_00:00:00.000000,,,,,,,
03:00 - 03:30,2769.78,2.9,2773.39,2778.09,2765.39,1799,N.A.
03:30 - 04:00,2768.2,-1.58,2769.54,2771.61,2767.25,1800,N.A.
04:00 - 04:30,2771.06,2.86,2767.96,2771.69,2762.57,1800,N.A.
04:30 - 05:00,2767.28,-3.78,2770.94,2771.27,2764.9,1800,N.A.
05:00 - 05:30,2763.01,-4.27,2767.21,2768.6,2762.74,1800,N.A.
05:30 - 06:00,2763.4,0.39,2763.07,2767.59,2761.61,1800,N.A.
06:00 - 06:30,2769.7,6.3,2763.39,2769.7,2763.07,1800,N.A.
06:30 - 07:00,2759.52,-10.18,2769.76,2769.83,2758.18,1800,N.A.
07:00 - 07:30,2761.9,2.38,2759.69,2762.87,2756.24,1800,N.A.
07:30 - 08:00,2757.31,-4.59,2761.89,2765.66,2755.45,1800,N.A.
08:00 - 08:30,2754.39,-2.92,2757.43,2759.23,2754.39,1800,N.A.
08:30 - 09:00,2754.14,-0.25,2754.39,2755.91,2752.06,1800,N.A.
09:00 - 09:30,2756.55,2.41,2754.04,2758.09,2753.53,1800,N.A.
09:30 - 10:00,2753.88,-2.67,2756.35,2762.29,2752.71,1800,N.A.
10:00 - 10:30,2754.79,0.91,2754,2759.12,2753.59,1799,N.A.
10:30 - 11:00,2756.58,1.79,2754.99,2757.5,2750.56,1800,N.A.
11:00 - 11:30,2752.57,-4.01,2756.41,2757.1,2751.74,1800,N.A.
11:30 - 12:00,2754,1.43,2752.7,2754.33,2749.99,600,N.A.
02JUL2020_00:00:00.000000,,,,,,,
03:00 - 03:30,2768.84,14.84,2761.71,2769.04,2758.92,1800,N.A.
03:30 - 04:00,2774.86,6.02,2769.07,2774.96,2766.52,1800,N.A.
04:00 - 04:30,2776.23,1.37,2774.97,2779.56,2769.5,1800,N.A.
04:30 - 05:00,2775.77,-0.46,2776.12,2781.14,2773.68,1800,N.A.
05:00 - 05:30,2779.06,3.29,2775.63,2779.55,2773.34,1800,N.A.
05:30 - 06:00,2780.96,1.9,2779,2781.49,2775.8,1800,N.A.
06:00 - 06:30,2779.69,-1.27,2781.16,2781.89,2777.04,1800,N.A.
06:30 - 07:00,2780.91,1.22,2779.74,2783.17,2778.98,1800,N.A.
07:00 - 07:30,2780.68,-0.23,2780.89,2784.32,2780.4,1800,N.A.
07:30 - 08:00,2776.59,-4.09,2780.66,2781.42,2776.56,1800,N.A.
08:00 - 08:30,2776.03,-0.56,2776.52,2778.56,2775.75,1800,N.A.
08:30 - 09:00,2780.92,4.89,2776.03,2783.38,2776.03,1800,N.A.
09:00 - 09:30,2779.32,-1.6,2780.89,2782.17,2778.24,1800,N.A.
09:30 - 10:00,2787.35,8.03,2779.33,2788.3,2779.33,1800,N.A.
10:00 - 10:30,2783.59,-3.76,2787.31,2789.92,2783.51,1800,N.A.
10:30 - 11:00,2780.19,-3.4,2783.37,2785.73,2779.74,1800,N.A.
11:00 - 11:30,2782.02,1.83,2780.22,2782.23,2776.34,1800,N.A.
11:30 - 12:00,2783.24,1.22,2782.05,2784.6,2781.22,600,N.A.
03JUL2020_00:00:00.000000,,,,,,,
03:00 - 03:30,2793.18,9.94,2790.63,2799.39,2789.27,1799,N.A.
03:30 - 04:00,2795.34,2.16,2793.13,2796.04,2790.84,1800,N.A.
04:00 - 04:30,2790.77,-4.57,2795.42,2795.79,2789.71,1800,N.A.
04:30 - 05:00,2785.24,-5.53,2790.63,2790.66,2782.65,1800,N.A.
05:00 - 05:30,2787.76,2.52,2785.21,2789.41,2784.41,1800,N.A.
05:30 - 06:00,2785.61,-2.15,2787.63,2788.45,2783.25,1800,N.A.
06:00 - 06:30,2787.49,1.88,2785.6,2788.04,2783.64,1800,N.A.
06:30 - 07:00,2792.18,4.69,2787.51,2793.25,2786.81,1800,N.A.
07:00 - 07:30,2793.22,1.04,2792.31,2794.99,2790.17,1800,N.A.
07:30 - 08:00,2792.08,-1.14,2793.17,2793.75,2790.32,1800,N.A.
08:00 - 08:30,2796.09,4.01,2792.11,2796.09,2791.32,1800,N.A.
08:30 - 09:00,2795.01,-1.08,2796.08,2797.47,2791.74,1800,N.A.
09:00 - 09:30,2796.58,1.57,2795.03,2798.58,2794.24,1800,N.A.
09:30 - 10:00,2798.62,2.04,2796.66,2798.91,2795.48,1800,N.A.
10:00 - 10:30,2796.49,-2.13,2798.58,2800.08,2794.58,1800,N.A.
10:30 - 11:00,2798.62,2.13,2796.5,2798.62,2793.64,1800,N.A.
11:00 - 11:30,2798.62,0,2798.6,2800.44,2797.32,1800,N.A.
11:30 - 12:00,2802.64,4.02,2798.6,2803.32,2797.67,600,N.A.
06JUL2020_00:00:00.000000,,,,,,,
03:00 - 03:30,2846.76,44.12,2825.51,2847.03,2825.51,1799,N.A.
03:30 - 04:00,2849.81,3.05,2846.78,2852.2,2846.59,1800,N.A.
04:00 - 04:30,2855.31,5.5,2850.33,2855.88,2849.89,1800,N.A.
04:30 - 05:00,2845.9,-9.41,2855.39,2855.94,2845.25,1800,N.A.
05:00 - 05:30,2845.16,-0.74,2845.92,2846.56,2840.07,1800,N.A.
05:30 - 06:00,2843.9,-1.26,2845.16,2847.26,2842.6,1800,N.A.
06:00 - 06:30,2844.86,0.96,2843.93,2849.52,2843.82,1800,N.A.
06:30 - 07:00,2842.53,-2.33,2844.86,2845.33,2839.59,1800,N.A.
07:00 - 07:30,2843.39,0.86,2842.51,2845.54,2842.06,1800,N.A.
07:30 - 08:00,2846.53,3.14,2843.37,2847.21,2843.15,1800,N.A.
08:00 - 08:30,2846.8,0.27,2846.61,2848.74,2846.28,1800,N.A.
08:30 - 09:00,2844.62,-2.18,2846.79,2847.55,2843.5,1800,N.A.
09:00 - 09:30,2843.55,-1.07,2844.62,2846.94,2842.02,1800,N.A.
09:30 - 10:00,2845.96,2.41,2843.66,2847.04,2841.52,1800,N.A.
10:00 - 10:30,2836.21,-9.75,2846.04,2849.37,2834.5,1800,N.A.
10:30 - 11:00,2837.59,1.38,2836.04,2842.36,2833.84,1800,N.A.
11:00 - 11:30,2836.98,-0.61,2837.63,2841.03,2833.38,1800,N.A.
11:30 - 12:00,2832.11,-4.87,2836.88,2838.22,2831.99,600,N.A.
07JUL2020_00:00:00.000000,,,,,,,
03:00 - 03:30,2824.29,-7.82,2821.94,2829.33,2814.4,1799,N.A.
03:30 - 04:00,2830.16,5.87,2824.18,2830.29,2822.66,1800,N.A.
04:00 - 04:30,2831.06,0.9,2830.1,2834.86,2825.57,1800,N.A.
04:30 - 05:00,2833.75,2.69,2830.96,2835.76,2830.96,1800,N.A.
05:00 - 05:30,2828.94,-4.81,2833.73,2833.83,2825.55,1800,N.A.
05:30 - 06:00,2831.41,2.47,2829.05,2831.47,2828.43,1800,N.A.
06:00 - 06:30,2832.09,0.68,2831.43,2832.44,2829.67,1800,N.A.
06:30 - 07:00,2829.89,-2.2,2832.03,2835.74,2829.22,1800,N.A.
07:00 - 07:30,2831.27,1.38,2829.95,2832.94,2828.74,1800,N.A.
07:30 - 08:00,2829.61,-1.66,2831.11,2831.33,2827.85,1800,N.A.
08:00 - 08:30,2826.56,-3.05,2829.56,2830.88,2826.12,1800,N.A.
08:30 - 09:00,2825.63,-0.93,2826.58,2828.23,2824.5,1800,N.A.
09:00 - 09:30,2826.34,0.71,2825.42,2830.6,2824.39,1799,N.A.
09:30 - 10:00,2823.79,-2.55,2826.92,2826.97,2821.11,1800,N.A.
10:00 - 10:30,2830.27,6.48,2823.74,2830.94,2822.48,1800,N.A.
10:30 - 11:00,2828.09,-2.18,2830.46,2830.55,2825.89,1800,N.A.
11:00 - 11:30,2829.35,1.26,2828.11,2832.27,2826.17,1800,N.A.
11:30 - 12:00,2827.87,-1.48,2829.34,2829.94,2825.95,600,N.A.
08JUL2020_00:00:00.000000,,,,,,,
03:00 - 03:30,2814.22,-13.65,2812.4,2820.71,2809.55,1800,N.A.
03:30 - 04:00,2816.5,2.28,2814.45,2819.77,2813.33,1800,N.A.
04:00 - 04:30,2819.03,2.53,2816.65,2820.94,2814.7,1800,N.A.
04:30 - 05:00,2818.4,-0.63,2819.01,2822.7,2815.58,1800,N.A.
05:00 - 05:30,2813.25,-5.15,2818.4,2818.47,2812.16,1800,N.A.
05:30 - 06:00,2810.39,-2.86,2813.37,2816.36,2807.65,1800,N.A.
06:00 - 06:30,2808.17,-2.22,2810.29,2811.61,2806.5,1800,N.A.
06:30 - 07:00,2813.35,5.18,2808.24,2814.23,2806.56,1800,N.A.
07:00 - 07:30,2812.28,-1.07,2813.12,2815.46,2811.27,1800,N.A.
07:30 - 08:00,2817.36,5.08,2812.35,2817.97,2811.86,1800,N.A.
08:00 - 08:30,2815.96,-1.4,2817.3,2817.7,2814.99,1799,N.A.
08:30 - 09:00,2816.64,0.68,2815.99,2818.02,2813.87,1800,N.A.
09:00 - 09:30,2818.25,1.61,2816.63,2819.74,2815.43,1800,N.A.
09:30 - 10:00,2821.42,3.17,2818.28,2821.93,2816.25,1800,N.A.
10:00 - 10:30,2818.38,-3.04,2821.52,2823,2816.43,1800,N.A.
10:30 - 11:00,2821.05,2.67,2818.17,2821.85,2816.52,1800,N.A.
11:00 - 11:30,2812.08,-8.97,2821.05,2821.51,2810.73,1800,N.A.
11:30 - 12:00,2814,1.92,2812.28,2815.11,2811.74,600,N.A.
09JUL2020_00:00:00.000000,,,,,,,
03:00 - 03:30,2806.17,-7.83,2805.27,2810.74,2800.36,1799,N.A.
03:30 - 04:00,2803.91,-2.26,2806.19,2806.47,2798.72,1800,N.A.
04:00 - 04:30,2804.64,0.73,2803.86,2807.2,2802.49,1800,N.A.
04:30 - 05:00,2804.41,-0.23,2804.59,2806.71,2803.37,1800,N.A.
05:00 - 05:30,2801.85,-2.56,2804.44,2807.35,2801.5,1800,N.A.
05:30 - 06:00,2802.74,0.89,2801.41,2804.15,2798.61,1800,N.A.
06:00 - 06:30,2797.23,-5.51,2802.73,2802.97,2796.37,1800,N.A.
06:30 - 07:00,2795.96,-1.27,2797.23,2798.2,2795.16,1800,N.A.
07:00 - 07:30,2798.02,2.06,2795.9,2798.72,2795.24,1800,N.A.
07:30 - 08:00,2797.11,-0.91,2797.99,2799.84,2796.91,1800,N.A.
08:00 - 08:30,2796.96,-0.15,2797.11,2797.93,2794.58,1800,N.A.
08:30 - 09:00,2803,6.04,2796.94,2803,2796.9,1800,N.A.
09:00 - 09:30,2803.43,0.43,2802.96,2805.17,2802.49,1800,N.A.
09:30 - 10:00,2799.39,-4.04,2803.56,2806.91,2798.54,1800,N.A.
10:00 - 10:30,2794.76,-4.63,2799.29,2803.3,2788.72,1800,N.A.
10:30 - 11:00,2779.47,-15.29,2794.69,2796.77,2779.04,1800,N.A.
11:00 - 11:30,2780.26,0.79,2779.4,2781.88,2773.48,1800,N.A.
11:30 - 12:00,2777.69,-2.57,2780.66,2782.99,2775.81,600,N.A.
10JUL2020_00:00:00.000000,,,,,,,
03:00 - 03:30,2771.91,-5.78,2768.45,2775.92,2765.49,1800,N.A.
03:30 - 04:00,2773.85,1.94,2771.96,2775.18,2769.94,1800,N.A.
04:00 - 04:30,2782.67,8.82,2773.9,2784.03,2773.87,1800,N.A.
04:30 - 05:00,2779.78,-2.89,2782.66,2783.32,2777.17,1800,N.A.
05:00 - 05:30,2775.77,-4.01,2779.86,2782.01,2771.61,1800,N.A.
05:30 - 06:00,2774.63,-1.14,2775.7,2776.18,2772.18,1800,N.A.
06:00 - 06:30,2775.64,1.01,2774.7,2776.66,2772.79,1800,N.A.
06:30 - 07:00,2780.05,4.41,2775.54,2780.58,2775.24,1800,N.A.
07:00 - 07:30,2779.11,-0.94,2780.13,2782.38,2777.64,1800,N.A.
07:30 - 08:00,2776.97,-2.14,2779.1,2779.63,2775.14,1800,N.A.
08:00 - 08:30,2775.89,-1.08,2776.91,2776.91,2772.52,1800,N.A.
08:30 - 09:00,2781.93,6.04,2775.77,2784.17,2775.73,1800,N.A.
09:00 - 09:30,2784.24,2.31,2782.05,2787.38,2782.05,1800,N.A.
09:30 - 10:00,2779.38,-4.86,2784.32,2786.39,2778.91,1800,N.A.
10:00 - 10:30,2781.68,2.3,2779.07,2782.05,2774.68,1800,N.A.
10:30 - 11:00,2786.6,4.92,2781.5,2787.09,2781.16,1800,N.A.
11:00 - 11:30,2792.42,5.82,2786.49,2792.86,2785.69,1800,N.A.
11:30 - 12:00,2791.62,-0.8,2792.34,2793.13,2789.62,600,N.A.
13JUL2020_00:00:00.000000,,,,,,,
03:00 - 03:30,2803.9,12.28,2806.68,2818.1,2802.76,1795,N.A.
03:30 - 04:00,2794.08,-9.82,2804.03,2805.5,2794.08,1800,N.A.
04:00 - 04:30,2796.62,2.54,2793.95,2797.48,2790.33,1800,N.A.
04:30 - 05:00,2787.58,-9.04,2796.71,2796.71,2787.12,1797,N.A.
05:00 - 05:30,2789.07,1.49,2787.56,2793.81,2786.9,1797,N.A.
05:30 - 06:00,2788.89,-0.18,2789.02,2792,2788.03,1799,N.A.
06:00 - 06:30,2782.3,-6.59,2788.82,2789.07,2781.51,1799,N.A.
06:30 - 07:00,2779.48,-2.82,2782.25,2782.47,2777.65,1798,N.A.
07:00 - 07:30,2778.95,-0.53,2779.46,2781.13,2778.65,1796,N.A.
07:30 - 08:00,2777.24,-1.71,2779.04,2779.8,2775.58,1796,N.A.
08:00 - 08:30,2774.84,-2.4,2777.33,2777.65,2774.81,1795,N.A.
08:30 - 09:00,2778.95,4.11,2774.8,2779.71,2774.44,1793,N.A.
09:00 - 09:30,2778.12,-0.83,2778.79,2780.55,2777.27,1800,N.A.
09:30 - 10:00,2769.54,-8.58,2778.19,2778.32,2769.2,1798,N.A.
10:00 - 10:30,2776.17,6.63,2769.57,2777.19,2766.81,1799,N.A.
10:30 - 11:00,2769.21,-6.96,2776.15,2776.53,2766.6,1798,N.A.
