Time Interval,Close,Net Chg,Open,High,Low,Tick Count,Volume
02:45 - 03:15,2747.214,8.797,2738.051,2747.214,2738.051,310,N.A.
21:15 - 21:45,2762.231,15.017,2767.307,2769.406,2759.16,306,N.A.
21:45 - 22:15,2762.231,0,2762.231,2765.985,2757.665,467,N.A.
22:15 - 22:45,2763.522,1.291,2762.231,2767.619,2756.614,465,N.A.
22:45 - 23:15,2759.949,-3.573,2763.522,2771.168,2757.654,467,N.A.
23:15 - 23:45,2758.81,-1.139,2760.057,2760.057,2753.289,467,N.A.
23:45 - 00:15,2758.81,0,2758.81,2758.81,2758.81,467,N.A.
31MAR2020_00:00:00.000000,,,,,,,
00:15 - 00:45,2758.81,0,2758.81,2758.81,2758.81,467,N.A.
00:45 - 01:15,2752.072,-6.738,2758.81,2758.848,2749.517,467,N.A.
01:15 - 01:45,2757.35,5.278,2752.072,2759.019,2746.416,465,N.A.
01:45 - 02:15,2746.595,-10.755,2757.35,2757.35,2743.141,464,N.A.
02:15 - 02:45,2749.021,2.426,2746.595,2756.139,2746.233,463,N.A.
02:45 - 03:15,2750.296,1.275,2749.021,2751.132,2749.021,309,N.A.
21:15 - 21:45,2751.702,1.406,2743.541,2755.923,2740.792,308,N.A.
21:45 - 22:15,2756.005,4.303,2751.354,2762.924,2748.046,466,N.A.
22:15 - 22:45,2765.505,9.5,2755.888,2765.931,2753.188,466,N.A.
22:45 - 23:15,2770.377,4.872,2765.6,2773.336,2765.237,466,N.A.
23:15 - 23:45,2758.662,-11.715,2770.424,2772.223,2757.758,467,N.A.
23:45 - 00:15,2758.662,0,2758.662,2758.662,2758.662,467,N.A.
01APR2020_00:00:00.000000,,,,,,,
00:15 - 00:45,2758.662,0,2758.662,2758.662,2758.662,466,N.A.
00:45 - 01:15,2757.328,-1.334,2758.662,2761.933,2755.741,466,N.A.
01:15 - 01:45,2748.121,-9.207,2757.328,2760.885,2747.136,466,N.A.
01:45 - 02:15,2735.221,-12.9,2748.121,2748.921,2734.927,463,N.A.
02:15 - 02:45,2734.857,-0.364,2735.127,2740.494,2733.868,463,N.A.
02:45 - 03:15,2734.521,-0.336,2734.978,2735.246,2731.092,309,N.A.
21:15 - 21:45,2721.446,-13.075,2720.229,2729.763,2719.904,304,N.A.
21:45 - 22:15,2739.122,17.676,2721.446,2740.807,2720.88,466,N.A.
22:15 - 22:45,2737.063,-2.059,2739.122,2739.931,2732.049,465,N.A.
22:45 - 23:15,2740.709,3.646,2737.063,2742.987,2736.493,467,N.A.
23:15 - 23:45,2743.637,2.928,2740.709,2747.755,2740.145,467,N.A.
23:45 - 00:15,2743.637,0,2743.637,2743.637,2743.637,467,N.A.
02APR2020_00:00:00.000000,,,,,,,
00:15 - 00:45,2743.637,0,2743.637,2743.637,2743.637,468,N.A.
00:45 - 01:15,2737.076,-6.561,2743.637,2744.077,2736.643,466,N.A.
01:15 - 01:45,2750.82,13.744,2737.076,2751.878,2736.284,465,N.A.
01:45 - 02:15,2758.005,7.185,2750.82,2762.22,2749.86,465,N.A.
02:15 - 02:45,2770.948,12.943,2758.005,2771.073,2755.892,462,N.A.
02:45 - 03:15,2780.638,9.69,2771.063,2780.638,2770.826,309,N.A.
21:15 - 21:45,2770.324,-10.314,2773.576,2776.361,2768.221,309,N.A.
21:45 - 22:15,2773.9,3.576,2770.849,2779.932,2768.019,465,N.A.
22:15 - 22:45,2779.515,5.615,2773.9,2779.811,2770.047,466,N.A.
22:45 - 23:15,2774.234,-5.281,2779.515,2780.587,2772.739,466,N.A.
23:15 - 23:45,2771.344,-2.89,2774.234,2774.234,2766.648,466,N.A.
23:45 - 00:15,2771.344,0,2771.344,2771.344,2771.344,467,N.A.
03APR2020_00:00:00.000000,,,,,,,
00:15 - 00:45,2771.344,0,2771.344,2771.344,2771.344,467,N.A.
00:45 - 01:15,2761.633,-9.711,2771.344,2771.344,2760.232,467,N.A.
01:15 - 01:45,2763.886,2.253,2761.259,2767.209,2759.235,465,N.A.
01:45 - 02:15,2758.444,-5.442,2764.371,2764.473,2755.826,464,N.A.
02:15 - 02:45,2762.577,4.133,2758.527,2767.113,2754.073,463,N.A.
02:45 - 03:15,2763.987,1.41,2762.577,2765.889,2762.577,310,N.A.
06APR2020_00:00:00.000000,,,,,,,
21:15 - 21:45,2803.588,39.601,2806.968,2809.587,2801.839,307,N.A.
21:45 - 22:15,2805.615,2.027,2803.847,2815.558,2803.764,465,N.A.
22:15 - 22:45,2811.513,5.898,2805.417,2811.693,2802.808,465,N.A.
22:45 - 23:15,2817.258,5.745,2811.61,2819.553,2806.814,466,N.A.
23:15 - 23:45,2812.135,-5.123,2817.258,2817.5,2809.978,465,N.A.
23:45 - 00:15,2812.135,0,2812.135,2812.135,2812.135,465,N.A.
07APR2020_00:00:00.000000,,,,,,,
00:15 - 00:45,2812.135,0,2812.135,2812.135,2812.135,466,N.A.
00:45 - 01:15,2813.876,1.741,2812.135,2815.181,2812.011,464,N.A.
01:15 - 01:45,2814.076,0.2,2813.402,2817.141,2809.921,464,N.A.
01:45 - 02:15,2819.959,5.883,2814.615,2821.529,2814.177,464,N.A.
02:15 - 02:45,2818.491,-1.468,2819.268,2823.277,2817.53,464,N.A.
02:45 - 03:15,2820.763,2.272,2818.491,2820.763,2815.961,309,N.A.
21:15 - 21:45,2805.997,-14.766,2805.917,2807.365,2800.451,309,N.A.
21:45 - 22:15,2809.391,3.394,2805.997,2809.391,2800.774,465,N.A.
22:15 - 22:45,2809.145,-0.246,2809.391,2814.665,2808.642,465,N.A.
22:45 - 23:15,2812.952,3.807,2809.145,2813.449,2807.098,465,N.A.
23:15 - 23:45,2811.877,-1.075,2813.144,2813.144,2809.317,466,N.A.
23:45 - 00:15,2811.877,0,2811.877,2811.877,2811.877,466,N.A.
08APR2020_00:00:00.000000,,,,,,,
00:15 - 00:45,2811.877,0,2811.877,2811.877,2811.877,466,N.A.
00:45 - 01:15,2818.386,6.509,2811.877,2818.958,2811.877,466,N.A.
01:15 - 01:45,2819.184,0.798,2818.253,2820.192,2813.269,465,N.A.
01:45 - 02:15,2813.106,-6.078,2819.803,2823.061,2812.795,464,N.A.
02:15 - 02:45,2810.668,-2.438,2813.638,2813.846,2805.719,463,N.A.
02:45 - 03:15,2815.369,4.701,2810.668,2815.379,2810.668,308,N.A.
21:15 - 21:45,2826.1,10.731,2825.839,2828.479,2820.997,303,N.A.
21:45 - 22:15,2827.752,1.652,2825.976,2830.224,2822.062,465,N.A.
22:15 - 22:45,2823.677,-4.075,2828.196,2830.576,2823.573,464,N.A.
22:45 - 23:15,2821.526,-2.151,2823.558,2825.628,2820.436,466,N.A.
23:15 - 23:45,2823.267,1.741,2821.526,2824.19,2821.263,464,N.A.
23:45 - 00:15,2823.267,0,2823.267,2823.267,2823.267,466,N.A.
09APR2020_00:00:00.000000,,,,,,,
00:15 - 00:45,2823.267,0,2823.267,2823.267,2823.267,465,N.A.
00:45 - 01:15,2826.225,2.958,2823.267,2827.256,2823.267,465,N.A.
01:15 - 01:45,2829.13,2.905,2826.225,2829.638,2822.677,465,N.A.
01:45 - 02:15,2828.145,-0.985,2829.13,2832.342,2827.617,464,N.A.
02:15 - 02:45,2824.029,-4.116,2828.145,2830.81,2824.029,461,N.A.
02:45 - 03:15,2825.904,1.875,2824.565,2826.055,2823.559,308,N.A.
21:15 - 21:45,2815.243,-10.661,2827.187,2827.187,2815.243,307,N.A.
21:45 - 22:15,2822.498,7.255,2815.243,2822.647,2811.735,466,N.A.
22:15 - 22:45,2820.314,-2.184,2822.443,2833.015,2819.495,465,N.A.
22:45 - 23:15,2819.056,-1.258,2820.314,2821.659,2814.019,466,N.A.
23:15 - 23:45,2807.643,-11.413,2819.111,2819.438,2807.61,466,N.A.
23:45 - 00:15,2807.643,0,2807.643,2807.643,2807.643,467,N.A.
10APR2020_00:00:00.000000,,,,,,,
00:15 - 00:45,2807.643,0,2807.643,2807.643,2807.643,466,N.A.
00:45 - 01:15,2804.369,-3.274,2807.643,2808.436,2799.843,467,N.A.
01:15 - 01:45,2795.157,-9.212,2803.029,2804.058,2791.052,466,N.A.
01:45 - 02:15,2795.698,0.541,2795.157,2799.319,2790.191,465,N.A.
02:15 - 02:45,2795.742,0.044,2795.404,2801.169,2795.14,463,N.A.
02:45 - 03:15,2796.631,0.889,2795.742,2797.887,2793.806,310,N.A.
12APR2020_00:00:00.000000,,,,,,,
21:15 - 21:45,2783.704,-12.927,2784.598,2784.651,2774.081,308,N.A.
21:45 - 22:15,2786.503,2.799,2783.237,2787.706,2776.844,467,N.A.
22:15 - 22:45,2785.838,-0.665,2786.503,2789.927,2784.847,468,N.A.
22:45 - 23:15,2786.057,0.219,2786.064,2792.891,2785.598,468,N.A.
23:15 - 23:45,2787.276,1.219,2786.156,2787.276,2784.27,468,N.A.
23:45 - 00:15,2787.276,0,2787.276,2787.276,2787.276,468,N.A.
13APR2020_00:00:00.000000,,,,,,,
00:15 - 00:45,2787.276,0,2787.276,2787.276,2787.276,468,N.A.
00:45 - 01:15,2782.806,-4.47,2787.276,2787.276,2781.918,467,N.A.
01:15 - 01:45,2779.66,-3.146,2782.806,2784.389,2775.862,468,N.A.
01:45 - 02:15,2782.112,2.452,2779.66,2784.336,2777.509,467,N.A.
02:15 - 02:45,2780.264,-1.848,2781.832,2784.49,2779.365,465,N.A.
02:45 - 03:15,2783.048,2.784,2779.896,2783.646,2779.51,312,N.A.
21:15 - 21:45,2792.978,9.93,2794.801,2795.526,2789.444,306,N.A.
21:45 - 22:15,2799.825,6.847,2792.978,2802.737,2791.94,465,N.A.
22:15 - 22:45,2803.566,3.741,2799.825,2804.771,2797.546,464,N.A.
22:45 - 23:15,2803.122,-0.444,2803.588,2804.112,2800.067,465,N.A.
23:15 - 23:45,2801.948,-1.174,2802.647,2803.487,2800.652,466,N.A.
23:45 - 00:15,2801.948,0,2801.948,2801.948,2801.948,466,N.A.
14APR2020_00:00:00.000000,,,,,,,
00:15 - 00:45,2801.948,0,2801.948,2801.948,2801.948,466,N.A.
00:45 - 01:15,2802.215,0.267,2801.948,2805.94,2799.951,466,N.A.
01:15 - 01:45,2813.112,10.897,2802.215,2813.159,2802.126,465,N.A.
01:45 - 02:15,2816.961,3.849,2812.614,2820.493,2811.05,463,N.A.
02:15 - 02:45,2822.667,5.706,2816.847,2823.163,2814.597,462,N.A.
02:45 - 03:15,2827.283,4.616,2822.667,2827.298,2821.846,310,N.A.
21:15 - 21:45,2823.434,-3.849,2826.662,2826.662,2819.594,307,N.A.
21:45 - 22:15,2824.582,1.148,2822.848,2829.75,2822.229,465,N.A.
22:15 - 22:45,2820.418,-4.164,2824.582,2825.94,2819.836,464,N.A.
22:45 - 23:15,2823.261,2.843,2820.006,2823.301,2814.868,466,N.A.
23:15 - 23:45,2823.157,-0.104,2823.004,2824.426,2821.288,465,N.A.
23:45 - 00:15,2823.157,0,2823.157,2823.157,2823.157,466,N.A.
15APR2020_00:00:00.000000,,,,,,,
00:15 - 00:45,2823.157,0,2823.157,2823.157,2823.157,466,N.A.
00:45 - 01:15,2826.868,3.711,2823.157,2827.965,2821.831,466,N.A.
01:15 - 01:45,2818.359,-8.509,2826.868,2827.719,2817.833,463,N.A.
01:45 - 02:15,2815.664,-2.695,2818.359,2820.536,2813.26,464,N.A.
02:15 - 02:45,2810.146,-5.518,2815.664,2815.755,2808.704,462,N.A.
02:45 - 03:15,2811.174,1.028,2810.146,2812.542,2809.766,309,N.A.
21:15 - 21:45,2804.153,-7.021,2798.429,2805.283,2796.839,306,N.A.
21:45 - 22:15,2809.493,5.34,2804.653,2810.62,2802.562,463,N.A.
22:15 - 22:45,2817.832,8.339,2809.567,2819.523,2809.567,465,N.A.
22:45 - 23:15,2810.74,-7.092,2817.429,2817.504,2809.145,465,N.A.
23:15 - 23:45,2806.455,-4.285,2810.782,2811.201,2805.649,465,N.A.
23:45 - 00:15,2806.455,0,2806.455,2806.455,2806.455,465,N.A.
16APR2020_00:00:00.000000,,,,,,,
00:15 - 00:45,2806.455,0,2806.455,2806.455,2806.455,466,N.A.
00:45 - 01:15,2812.007,5.552,2806.455,2812.471,2806.455,465,N.A.
01:15 - 01:45,2816.013,4.006,2812.007,2816.234,2809.745,463,N.A.
01:45 - 02:15,2814.86,-1.153,2816.009,2820.121,2813.343,464,N.A.
02:15 - 02:45,2822.154,7.294,2814.86,2823.338,2814.432,461,N.A.
02:45 - 03:15,2819.935,-2.219,2822.159,2822.299,2817.876,309,N.A.
21:15 - 21:45,2832.658,12.723,2835.558,2838.542,2830.5,308,N.A.
21:45 - 22:15,2846.417,13.759,2832.658,2847.08,2832.658,464,N.A.
22:15 - 22:45,2844.04,-2.377,2846.575,2848.034,2841.216,465,N.A.
22:45 - 23:15,2840.835,-3.205,2843.935,2843.935,2836.579,464,N.A.
23:15 - 23:45,2845.027,4.192,2840.835,2845.079,2840.715,464,N.A.
23:45 - 00:15,2845.027,0,2845.027,2845.027,2845.027,465,N.A.
17APR2020_00:00:00.000000,,,,,,,
00:15 - 00:45,2845.027,0,2845.027,2845.027,2845.027,465,N.A.
00:45 - 01:15,2849.243,4.216,2845.027,2849.662,2845.027,465,N.A.
01:15 - 01:45,2850.736,1.493,2849.617,2854.79,2845.65,465,N.A.
01:45 - 02:15,2843.268,-7.468,2851.283,2853.874,2843.089,463,N.A.
02:15 - 02:45,2837.541,-5.727,2843.396,2843.396,2834.119,461,N.A.
02:45 - 03:15,2838.494,0.953,2837.541,2838.494,2835.39,309,N.A.
19APR2020_00:00:00.000000,,,,,,,
21:15 - 21:45,2834.332,-4.162,2840.408,2841.595,2834.025,305,N.A.
21:45 - 22:15,2842.573,8.241,2834.934,2843.569,2833.362,465,N.A.
22:15 - 22:45,2844.704,2.131,2842.573,2846.031,2840.903,463,N.A.
22:45 - 23:15,2846.233,1.529,2844.704,2846.331,2840.841,465,N.A.
23:15 - 23:45,2847.132,0.899,2845.971,2849.398,2845.971,463,N.A.
23:45 - 00:15,2847.132,0,2847.132,2847.132,2847.132,464,N.A.
20APR2020_00:00:00.000000,,,,,,,
00:15 - 00:45,2847.132,0,2847.132,2847.132,2847.132,465,N.A.
00:45 - 01:15,2845.132,-2,2847.132,2848.725,2845.132,464,N.A.
01:15 - 01:45,2845.058,-0.074,2845.209,2845.748,2840.967,463,N.A.
01:45 - 02:15,2847.866,2.808,2845.058,2850.551,2845.058,463,N.A.
02:15 - 02:45,2848.474,0.608,2847.866,2850.648,2846.549,461,N.A.
02:45 - 03:15,2852.553,4.079,2848.474,2852.976,2848.104,308,N.A.
21:15 - 21:45,2835.121,-17.432,2842.237,2842.237,2835.121,308,N.A.
21:45 - 22:15,2828.961,-6.16,2835.41,2835.41,2826.355,463,N.A.
22:15 - 22:45,2821.423,-7.538,2828.961,2830.811,2820.05,465,N.A.
22:45 - 23:15,2820.129,-1.294,2821.423,2826.655,2819.7,464,N.A.
23:15 - 23:45,2813.954,-6.175,2819.52,2820.578,2812.748,465,N.A.
23:45 - 00:15,2813.954,0,2813.954,2813.954,2813.954,465,N.A.
21APR2020_00:00:00.000000,,,,,,,
00:15 - 00:45,2813.954,0,2813.954,2813.954,2813.954,465,N.A.
00:45 - 01:15,2810.112,-3.842,2813.954,2813.954,2808.081,465,N.A.
01:15 - 01:45,2813.612,3.5,2810.112,2815.75,2808.412,464,N.A.
01:45 - 02:15,2820.895,7.283,2813.988,2822.772,2811.495,463,N.A.
02:15 - 02:45,2826.556,5.661,2821.275,2829.338,2819.741,461,N.A.
02:45 - 03:15,2827.013,0.457,2826.706,2828.429,2826.346,308,N.A.
21:15 - 21:45,2819.327,-7.686,2814.066,2819.687,2808.482,307,N.A.
21:45 - 22:15,2824.033,4.706,2819.327,2824.79,2817.14,464,N.A.
22:15 - 22:45,2824.156,0.123,2823.84,2830.521,2822.229,465,N.A.
22:45 - 23:15,2822.172,-1.984,2824.156,2829.751,2822.013,464,N.A.
23:15 - 23:45,2822.572,0.4,2822.045,2822.572,2817.902,466,N.A.
23:45 - 00:15,2822.572,0,2822.572,2822.572,2822.572,465,N.A.
22APR2020_00:00:00.000000,,,,,,,
00:15 - 00:45,2822.572,0,2822.572,2822.572,2822.572,465,N.A.
00:45 - 01:15,2828.607,6.035,2822.572,2828.625,2820.223,465,N.A.
01:15 - 01:45,2838.889,10.282,2828.721,2839.885,2828.35,464,N.A.
01:45 - 02:15,2840.036,1.147,2838.889,2841.346,2835.27,463,N.A.
02:15 - 02:45,2840.005,-0.031,2839.4,2842.879,2837.188,461,N.A.
02:45 - 03:15,2843.98,3.975,2839.79,2843.98,2839.251,308,N.A.
21:15 - 21:45,2850.973,6.993,2850.51,2850.973,2845.496,307,N.A.
21:45 - 22:15,2845.469,-5.504,2851.537,2853.636,2841.003,464,N.A.
22:15 - 22:45,2844.353,-1.116,2845.469,2850.547,2839.671,464,N.A.
22:45 - 23:15,2840.72,-3.633,2844.353,2845.204,2839.988,464,N.A.
23:15 - 23:45,2842.251,1.531,2840.913,2842.514,2839.409,465,N.A.
23:45 - 00:15,2842.251,0,2842.251,2842.251,2842.251,464,N.A.
23APR2020_00:00:00.000000,,,,,,,
00:15 - 00:45,2842.251,0,2842.251,2842.251,2842.251,465,N.A.
00:45 - 01:15,2847.896,5.645,2842.251,2848.756,2842.251,464,N.A.
01:15 - 01:45,2848.458,0.562,2847.86,2850.376,2845.09,464,N.A.
01:45 - 02:15,2847.123,-1.335,2848.014,2852.394,2845.925,463,N.A.
02:15 - 02:45,2840.596,-6.527,2846.686,2847.107,2839.996,462,N.A.
02:45 - 03:15,2838.5,-2.096,2840.187,2840.351,2836.109,308,N.A.
21:15 - 21:45,2827.202,-11.298,2834.939,2834.939,2826.465,307,N.A.
21:45 - 22:15,2825.174,-2.028,2827.202,2829.782,2821.989,464,N.A.
22:15 - 22:45,2822.468,-2.706,2825.628,2827.189,2816.998,465,N.A.
22:45 - 23:15,2824.191,1.723,2822.468,2826.518,2821.475,464,N.A.
23:15 - 23:45,2820.58,-3.611,2824.699,2824.872,2819.745,465,N.A.
23:45 - 00:15,2820.58,0,2820.58,2820.58,2820.58,465,N.A.
24APR2020_00:00:00.000000,,,,,,,
00:15 - 00:45,2820.58,0,2820.58,2820.58,2820.58,466,N.A.
00:45 - 01:15,2815.465,-5.115,2820.58,2821.182,2814.961,464,N.A.
01:15 - 01:45,2811.73,-3.735,2815.465,2819.781,2810.271,464,N.A.
01:45 - 02:15,2807.243,-4.487,2811.985,2812.165,2806,462,N.A.
02:15 - 02:45,2805.083,-2.16,2807.595,2811.68,2802.771,461,N.A.
02:45 - 03:15,2808.529,3.446,2805.5,2809.352,2805.248,309,N.A.
26APR2020_00:00:00.000000,,,,,,,
21:15 - 21:45,2805.836,-2.693,2812.242,2815.921,2802.958,307,N.A.
21:45 - 22:15,2822.613,16.777,2805.836,2827.627,2805.808,465,N.A.
22:15 - 22:45,2829.248,6.635,2822.613,2831.215,2821.207,466,N.A.
22:45 - 23:15,2826.025,-3.223,2829.232,2829.865,2823.196,464,N.A.
23:15 - 23:45,2828.13,2.105,2826.025,2828.414,2825.012,466,N.A.
23:45 - 00:15,2828.13,0,2828.13,2828.13,2828.13,465,N.A.
27APR2020_00:00:00.000000,,,,,,,
00:15 - 00:45,2828.13,0,2828.13,2828.13,2828.13,465,N.A.
00:45 - 01:15,2826.295,-1.835,2828.13,2832.666,2825.997,464,N.A.
01:15 - 01:45,2827.067,0.772,2826.295,2828.59,2824.307,465,N.A.
01:45 - 02:15,2819.782,-7.285,2827.771,2829.177,2817.942,463,N.A.
02:15 - 02:45,2815.949,-3.833,2819.287,2819.967,2814.271,462,N.A.
02:45 - 03:15,2815.495,-0.454,2815.371,2816.547,2814.947,309,N.A.
21:15 - 21:45,2807.499,-7.996,2819.991,2821.745,2807.499,306,N.A.
21:45 - 22:15,2778.889,-28.61,2807.499,2807.499,2758.246,462,N.A.
22:15 - 22:45,2804.707,25.818,2779.098,2807.461,2779.098,463,N.A.
22:45 - 23:15,2809.177,4.47,2805.286,2814.321,2802.358,463,N.A.
23:15 - 23:45,2818.484,9.307,2809.177,2818.484,2809.061,463,N.A.
23:45 - 00:15,2818.484,0,2818.484,2818.484,2818.484,464,N.A.
28APR2020_00:00:00.000000,,,,,,,
00:15 - 00:45,2818.484,0,2818.484,2818.484,2818.484,465,N.A.
00:45 - 01:15,2814.284,-4.2,2818.484,2819.594,2810.471,462,N.A.
01:15 - 01:45,2812.051,-2.233,2814.284,2819.396,2810.106,464,N.A.
01:45 - 02:15,2813.493,1.442,2812.109,2816.773,2810.896,463,N.A.
02:15 - 02:45,2809.369,-4.124,2813.011,2817.039,2806.42,461,N.A.
02:45 - 03:15,2810.024,0.655,2809.369,2811.615,2809.369,309,N.A.
21:15 - 21:45,2818.969,8.945,2801.383,2819.844,2800.76,307,N.A.
21:45 - 22:15,2825.912,6.943,2818.969,2826.204,2818.117,463,N.A.
22:15 - 22:45,2826.297,0.385,2825.912,2831.764,2823.857,465,N.A.
22:45 - 23:15,2825.048,-1.249,2826.843,2829.549,2823.74,465,N.A.
23:15 - 23:45,2823.085,-1.963,2825.048,2825.341,2819.075,464,N.A.
23:45 - 00:15,2823.085,0,2823.085,2823.085,2823.085,465,N.A.
29APR2020_00:00:00.000000,,,,,,,
00:15 - 00:45,2823.085,0,2823.085,2823.085,2823.085,465,N.A.
00:45 - 01:15,2823.025,-0.06,2823.085,2823.644,2820.991,464,N.A.
01:15 - 01:45,2815.206,-7.819,2823.123,2823.979,2813.039,465,N.A.
01:45 - 02:15,2815.342,0.136,2815.913,2820.172,2814.404,462,N.A.
02:15 - 02:45,2817.552,2.21,2815.342,2821.163,2815.223,462,N.A.
02:45 - 03:15,2822.442,4.89,2817.714,2822.442,2815.607,309,N.A.
21:15 - 21:45,2852.481,30.039,2832.384,2853.394,2832.384,306,N.A.
21:45 - 22:15,2853.773,1.292,2852.916,2858.02,2848.657,465,N.A.
22:15 - 22:45,2854.465,0.692,2853.723,2858.439,2851.563,464,N.A.
22:45 - 23:15,2861.852,7.387,2854.753,2862.965,2854.063,465,N.A.
23:15 - 23:45,2859.214,-2.638,2861.482,2862.098,2857.123,466,N.A.
23:45 - 00:15,2859.214,0,2859.214,2859.214,2859.214,466,N.A.
30APR2020_00:00:00.000000,,,,,,,
00:15 - 00:45,2859.214,0,2859.214,2859.214,2859.214,466,N.A.
00:45 - 01:15,2858.328,-0.886,2859.214,2863.16,2858.236,466,N.A.
01:15 - 01:45,2859.363,1.035,2858.408,2859.363,2854.527,464,N.A.
01:45 - 02:15,2860.437,1.074,2859.363,2861.092,2857.136,462,N.A.
02:15 - 02:45,2859.982,-0.455,2860.923,2865.581,2858.851,463,N.A.
02:45 - 03:15,2860.082,0.1,2859.982,2861.964,2859.161,309,N.A.
05MAY2020_00:00:00.000000,,,,,,,
21:15 - 21:45,2846.323,-13.759,2831.633,2851.408,2831.633,307,N.A.
21:45 - 22:15,2851.094,4.771,2846.285,2853.238,2838.422,463,N.A.
22:15 - 22:45,2847.345,-3.749,2851.094,2853.435,2846.538,464,N.A.
22:45 - 23:15,2858.022,10.677,2847.345,2859.803,2846.09,463,N.A.
23:15 - 23:45,2862.497,4.475,2857.63,2862.497,2857.217,464,N.A.
23:45 - 00:15,2862.497,0,2862.497,2862.497,2862.497,464,N.A.
06MAY2020_00:00:00.000000,,,,,,,
00:15 - 00:45,2862.497,0,2862.497,2862.497,2862.497,463,N.A.
00:45 - 01:15,2862.982,0.485,2862.497,2864.398,2859.705,463,N.A.
01:15 - 01:45,2863.181,0.199,2862.982,2864.713,2859.985,464,N.A.
01:45 - 02:15,2866.456,3.275,2863.259,2870.05,2863.145,463,N.A.
02:15 - 02:45,2877.329,10.873,2866.402,2877.636,2866.402,461,N.A.
02:45 - 03:15,2878.14,0.811,2876.913,2879.263,2876.159,309,N.A.
21:15 - 21:45,2870.317,-7.823,2876.473,2876.473,2867.688,307,N.A.
21:45 - 22:15,2868.575,-1.742,2870.218,2872.895,2866.571,463,N.A.
22:15 - 22:45,2873.559,4.984,2869.165,2874.269,2866.304,464,N.A.
22:45 - 23:15,2877.687,4.128,2873.849,2877.747,2872.602,465,N.A.
23:15 - 23:45,2878.427,0.74,2877.697,2881.858,2877.223,462,N.A.
23:45 - 00:15,2878.427,0,2878.427,2878.427,2878.427,465,N.A.
07MAY2020_00:00:00.000000,,,,,,,
00:15 - 00:45,2878.427,0,2878.427,2878.427,2878.427,465,N.A.
00:45 - 01:15,2870.421,-8.006,2878.427,2879.365,2868.965,463,N.A.
01:15 - 01:45,2870.762,0.341,2870.421,2871.58,2864.581,464,N.A.
01:45 - 02:15,2876.39,5.628,2870.845,2877.473,2870.184,463,N.A.
02:15 - 02:45,2871.064,-5.326,2876.757,2877.554,2869.638,461,N.A.
02:45 - 03:15,2871.523,0.459,2871.064,2871.791,2869.634,308,N.A.
21:15 - 21:45,2882.55,11.027,2882.708,2885.983,2879.203,307,N.A.
21:45 - 22:15,2886.357,3.807,2882.55,2890.645,2881.912,463,N.A.
22:15 - 22:45,2887.013,0.656,2886.515,2888.457,2884.037,464,N.A.
22:45 - 23:15,2891.492,4.479,2887.077,2893.413,2886.625,464,N.A.
23:15 - 23:45,2897.744,6.252,2891.645,2897.833,2891.373,464,N.A.
23:45 - 00:15,2897.744,0,2897.744,2897.744,2897.744,465,N.A.
08MAY2020_00:00:00.000000,,,,,,,
00:15 - 00:45,2897.744,0,2897.744,2897.744,2897.744,466,N.A.
00:45 - 01:15,2899.711,1.967,2897.744,2901.023,2897.093,464,N.A.
01:15 - 01:45,2898.432,-1.279,2900.192,2903.797,2896.544,463,N.A.
01:45 - 02:15,2894.198,-4.234,2898.432,2898.909,2892.239,463,N.A.
02:15 - 02:45,2895.652,1.454,2894.219,2897.356,2893.201,461,N.A.
02:45 - 03:15,2895.344,-0.308,2895.513,2895.812,2894.08,309,N.A.
10MAY2020_00:00:00.000000,,,,,,,
21:15 - 21:45,2910.574,15.23,2901.574,2912.668,2901.304,307,N.A.
21:45 - 22:15,2908.191,-2.383,2910.574,2914.284,2905.389,465,N.A.
22:15 - 22:45,2903.988,-4.203,2908.191,2909.381,2899.472,465,N.A.
22:45 - 23:15,2907.635,3.647,2903.988,2908.144,2902.344,465,N.A.
23:15 - 23:45,2899.014,-8.621,2907.155,2907.43,2898.817,466,N.A.
23:45 - 00:15,2899.014,0,2899.014,2899.014,2899.014,467,N.A.
11MAY2020_00:00:00.000000,,,,,,,
00:15 - 00:45,2899.014,0,2899.014,2899.014,2899.014,467,N.A.
00:45 - 01:15,2891.108,-7.906,2899.014,2899.014,2890.962,466,N.A.
01:15 - 01:45,2893.284,2.176,2891.205,2895.392,2890.81,466,N.A.
01:45 - 02:15,2890.378,-2.906,2893.284,2894.986,2889.286,464,N.A.
02:15 - 02:45,2889.11,-1.268,2890.281,2891.124,2884.381,462,N.A.
02:45 - 03:15,2894.802,5.692,2889.11,2895.514,2889.017,309,N.A.
21:15 - 21:45,2885.934,-8.868,2894.617,2897.902,2885.718,308,N.A.
21:45 - 22:15,2893.455,7.521,2885.934,2893.482,2882.104,463,N.A.
22:15 - 22:45,2890.136,-3.319,2893.279,2895.725,2889.657,464,N.A.
22:45 - 23:15,2885.713,-4.423,2890.127,2891.787,2885.601,465,N.A.
23:15 - 23:45,2877.711,-8.002,2885.713,2885.74,2877.552,464,N.A.
23:45 - 00:15,2877.711,0,2877.711,2877.711,2877.711,465,N.A.
12MAY2020_00:00:00.000000,,,,,,,
00:15 - 00:45,2877.711,0,2877.711,2877.711,2877.711,465,N.A.
00:45 - 01:15,2877.525,-0.186,2877.711,2878.889,2871.462,463,N.A.
01:15 - 01:45,2888.685,11.16,2877.525,2889.561,2876.769,464,N.A.
