Time Interval,Close,Net Chg,Open,High,Low,Tick Count,Volume
08:00 - 08:30,49421.64,-46.87,49467.58,49467.58,49372.58,4935,N.A.
08:30 - 09:00,49734.4,312.76,49421.35,49734.4,49392.09,4850,N.A.
09:00 - 09:30,49751.8,17.4,49734.58,49790.84,49604.73,4518,N.A.
09:30 - 10:00,49774.47,22.67,49751.73,49859.74,49676.55,6586,N.A.
10:00 - 10:30,49776.21,1.74,49775.62,49874.25,49661.73,7066,N.A.
10:30 - 11:00,49609.12,-167.09,49775.81,49831.19,49579.39,5104,N.A.
11:00 - 11:30,49570.88,-38.24,49570.88,49570.88,49570.88,1,N.A.
02JUL2020_00:00:00.000000,,,,,,,
02:30 - 03:00,49570.88,0,49570.88,49570.88,49570.88,1,N.A.
03:00 - 03:30,50225.94,655.06,49564.53,50316.79,49564.53,5220,N.A.
03:30 - 04:00,50219.63,-6.31,50228.32,50255.64,50136.74,3721,N.A.
04:00 - 04:30,50415.94,196.31,50219.41,50430.97,50190.24,4146,N.A.
04:30 - 05:00,50388.81,-27.13,50416.19,50467.36,50329.52,3678,N.A.
05:00 - 05:30,50361.72,-27.09,50386.08,50468.67,50348.14,3741,N.A.
05:30 - 06:00,50335.96,-25.76,50361.36,50369.68,50296.77,3858,N.A.
06:00 - 06:30,50418.85,82.89,50336.74,50419.04,50308.12,4451,N.A.
06:30 - 07:00,50577.24,158.39,50419.04,50578.57,50400.62,4271,N.A.
07:00 - 07:30,50477.58,-99.66,50576.49,50580.08,50400.52,3537,N.A.
07:30 - 08:00,50377.28,-100.3,50477.02,50491.56,50330.21,3948,N.A.
08:00 - 08:30,50360.38,-16.9,50381.1,50416.54,50290.6,5426,N.A.
08:30 - 09:00,50422.72,62.34,50360.08,50546.78,50360.08,4952,N.A.
09:00 - 09:30,50361.08,-61.64,50423.53,50439.67,50348.71,4739,N.A.
09:30 - 10:00,50636.02,274.94,50361.33,50642.12,50348.27,5799,N.A.
10:00 - 10:30,50458.61,-177.41,50632.16,50678.26,50458.23,5512,N.A.
10:30 - 11:00,50430.58,-28.03,50458.51,50519.92,50386.51,4371,N.A.
11:00 - 11:30,50309.77,-120.81,50309.77,50309.77,50309.77,1,N.A.
03JUL2020_00:00:00.000000,,,,,,,
02:30 - 03:00,50309.77,0,50309.77,50309.77,50309.77,1,N.A.
03:00 - 03:30,50462.33,152.56,50311.32,50627.9,50275.07,3407,N.A.
03:30 - 04:00,50425.7,-36.63,50463.78,50474.51,50373.65,2534,N.A.
04:00 - 04:30,50339.74,-85.96,50425.59,50454.63,50335.02,2504,N.A.
04:30 - 05:00,50405.82,66.08,50339.63,50432.07,50308.88,2506,N.A.
05:00 - 05:30,50314.79,-91.03,50406.36,50442.16,50314,2137,N.A.
05:30 - 06:00,50246.79,-68,50314.6,50317.5,50234.25,2262,N.A.
06:00 - 06:30,50276.8,30.01,50246.83,50277.01,50210.07,2061,N.A.
06:30 - 07:00,50335.71,58.91,50276.4,50339.07,50244.07,2085,N.A.
07:00 - 07:30,50200.26,-135.45,50336.13,50338.09,50195.59,2727,N.A.
07:30 - 08:00,50262.47,62.21,50200.29,50293.99,50190.18,3102,N.A.
08:00 - 08:30,50253.49,-8.98,50257.61,50292.16,50237.88,2382,N.A.
08:30 - 09:00,50244.18,-9.31,50253.57,50284.12,50226.97,1835,N.A.
09:00 - 09:30,50273.24,29.06,50244.26,50301.29,50222.38,2601,N.A.
09:30 - 10:00,50219.57,-53.67,50273.96,50282.13,50173.4,3111,N.A.
10:00 - 10:30,50141.62,-77.95,50219.77,50236.72,50136.08,2944,N.A.
10:30 - 11:00,50199.12,57.5,50141.68,50208.52,50072.12,2931,N.A.
11:00 - 11:30,50179.89,-19.23,50179.89,50179.89,50179.89,1,N.A.
06JUL2020_00:00:00.000000,,,,,,,
02:30 - 03:00,50179.89,0,50179.89,50179.89,50179.89,1,N.A.
03:00 - 03:30,50779.85,599.96,50194.7,50881.46,50162.58,6176,N.A.
03:30 - 04:00,50646.97,-132.88,50780.08,50824.15,50620.62,4453,N.A.
04:00 - 04:30,50737.14,90.17,50646.93,50741.34,50640.04,3520,N.A.
04:30 - 05:00,50593.59,-143.55,50736.04,50788.59,50576.3,3704,N.A.
05:00 - 05:30,50410.24,-183.35,50593.28,50593.28,50371.17,4429,N.A.
05:30 - 06:00,50405.02,-5.22,50410.17,50496.37,50360,3608,N.A.
06:00 - 06:30,50497.15,92.13,50405.16,50510.03,50374.92,2824,N.A.
06:30 - 07:00,50464.91,-32.24,50496.96,50509.51,50439.33,2294,N.A.
07:00 - 07:30,50472.66,7.75,50464.96,50494.45,50384.76,3056,N.A.
07:30 - 08:00,50566.54,93.88,50472.77,50566.97,50459.9,2956,N.A.
08:00 - 08:30,50553.59,-12.95,50565.46,50596.93,50510.93,3300,N.A.
08:30 - 09:00,50503.89,-49.7,50555.52,50573.36,50486.91,3199,N.A.
09:00 - 09:30,50386.48,-117.41,50504.04,50510.15,50386.48,4077,N.A.
09:30 - 10:00,50540.92,154.44,50386.3,50552.16,50385.93,4393,N.A.
10:00 - 10:30,50392.66,-148.26,50541.74,50587.78,50331.91,5703,N.A.
10:30 - 11:00,50584.91,192.25,50393.69,50633.1,50367.67,4968,N.A.
11:00 - 11:30,50503.91,-81,50503.91,50503.91,50503.91,1,N.A.
07JUL2020_00:00:00.000000,,,,,,,
02:30 - 03:00,50503.91,0,50503.91,50503.91,50503.91,1,N.A.
03:00 - 03:30,50457.63,-46.28,50499.46,50639.1,50336.25,5518,N.A.
03:30 - 04:00,50357.03,-100.6,50457.63,50573.1,50271.52,5573,N.A.
04:00 - 04:30,50447.95,90.92,50357.19,50524.08,50355.3,5003,N.A.
04:30 - 05:00,50539.8,91.85,50448.12,50579.63,50426.8,3873,N.A.
05:00 - 05:30,50529.76,-10.04,50539.42,50598.4,50452.54,4537,N.A.
05:30 - 06:00,50513.6,-16.16,50529.9,50563.37,50495.36,4267,N.A.
06:00 - 06:30,50448.05,-65.55,50513.72,50518.52,50378.62,3421,N.A.
06:30 - 07:00,50488.78,40.73,50449.35,50530.15,50429.69,3201,N.A.
07:00 - 07:30,50463.36,-25.42,50488.33,50511.16,50440.02,2955,N.A.
07:30 - 08:00,50515.32,51.96,50462.33,50593.6,50454.2,3453,N.A.
08:00 - 08:30,50522.74,7.42,50514.85,50537.8,50480.66,3265,N.A.
08:30 - 09:00,50509.02,-13.72,50523.07,50546.34,50471.73,3913,N.A.
09:00 - 09:30,50609.57,100.55,50508.91,50616.64,50507.68,4190,N.A.
09:30 - 10:00,50737.94,128.37,50610.47,50786.06,50590.04,6780,N.A.
10:00 - 10:30,50965.87,227.93,50738.06,50975.83,50715.48,7675,N.A.
10:30 - 11:00,50957.88,-7.99,50965.91,50976.94,50909,6875,N.A.
11:00 - 11:30,50922.32,-35.56,50922.32,50922.32,50922.32,1,N.A.
08JUL2020_00:00:00.000000,,,,,,,
02:30 - 03:00,50922.32,0,50922.32,50922.32,50922.32,1,N.A.
03:00 - 03:30,51338.67,416.35,50916.11,51341.63,50813.45,5708,N.A.
03:30 - 04:00,51317.65,-21.02,51338.74,51417.51,51309.98,4830,N.A.
04:00 - 04:30,51392.76,75.11,51318.94,51425.56,51299.54,5777,N.A.
04:30 - 05:00,51394.71,1.95,51392.46,51457.72,51331.21,5249,N.A.
05:00 - 05:30,51214.29,-180.42,51395.09,51409.99,51143.18,4472,N.A.
05:30 - 06:00,51303.66,89.37,51214.44,51303.66,51212.69,4615,N.A.
06:00 - 06:30,51290.44,-13.22,51303.63,51315.35,51261.32,2917,N.A.
06:30 - 07:00,51332.97,42.53,51291.15,51337.96,51252.45,3814,N.A.
07:00 - 07:30,51322.82,-10.15,51333.13,51381.38,51284.34,4822,N.A.
07:30 - 08:00,51341.4,18.58,51323.06,51367.29,51276.43,3883,N.A.
08:00 - 08:30,51239.55,-101.85,51341.58,51349.55,51237.15,4403,N.A.
08:30 - 09:00,51289.49,49.94,51240.12,51315.64,51218.65,4390,N.A.
09:00 - 09:30,51354.29,64.8,51288.36,51371.07,51216.06,5382,N.A.
09:30 - 10:00,51567.15,212.86,51354.45,51567.15,51330.64,7165,N.A.
10:00 - 10:30,51531.81,-35.34,51559.95,51605.34,51521.54,7332,N.A.
10:30 - 11:00,51572.95,41.14,51531.67,51599.27,51524.22,5441,N.A.
11:00 - 11:30,51558.75,-14.2,51558.75,51558.75,51558.75,1,N.A.
09JUL2020_00:00:00.000000,,,,,,,
02:30 - 03:00,51558.75,0,51558.75,51558.75,51558.75,1,N.A.
03:00 - 03:30,51720.78,162.03,51576.2,51992.53,51563.23,7024,N.A.
03:30 - 04:00,51741.6,20.82,51720.74,51747.51,51590.61,4758,N.A.
04:00 - 04:30,51935.12,193.52,51740.86,51975.28,51717.89,5259,N.A.
04:30 - 05:00,51967.8,32.68,51935.12,51977.7,51855.59,5439,N.A.
05:00 - 05:30,51949.17,-18.63,51968.1,52021.41,51926.48,5344,N.A.
05:30 - 06:00,52145.54,196.37,51948.96,52167.99,51942.85,4842,N.A.
06:00 - 06:30,52148.47,2.93,52145.51,52201.4,52083.51,4456,N.A.
06:30 - 07:00,52112.36,-36.11,52148.07,52158.69,52035.83,3692,N.A.
07:00 - 07:30,52124.49,12.13,52112.55,52131.61,52006.98,3452,N.A.
07:30 - 08:00,52043.51,-80.98,52124.46,52147.06,52006.15,3675,N.A.
08:00 - 08:30,52009.18,-34.33,52044.3,52053.9,51972.29,3678,N.A.
08:30 - 09:00,51994.02,-15.16,52009.75,52097.07,51984.47,5296,N.A.
09:00 - 09:30,52014.65,20.63,51994.02,52034.5,51914.61,5873,N.A.
09:30 - 10:00,51994.68,-19.97,52014.09,52050.82,51955.31,7051,N.A.
10:00 - 10:30,51829.61,-165.07,51994.81,52088.9,51797.27,7115,N.A.
10:30 - 11:00,51674,-155.61,51829.31,51929.4,51591.76,6128,N.A.
11:00 - 11:30,51536.91,-137.09,51536.91,51536.91,51536.91,1,N.A.
10JUL2020_00:00:00.000000,,,,,,,
02:30 - 03:00,51536.91,0,51536.91,51536.91,51536.91,1,N.A.
03:00 - 03:30,50901.67,-635.24,51525.16,51525.16,50769.03,7396,N.A.
03:30 - 04:00,51094.51,192.84,50901.68,51165.73,50901.68,6532,N.A.
04:00 - 04:30,51310.69,216.18,51102.2,51389.76,51096.03,5443,N.A.
04:30 - 05:00,51298.83,-11.86,51310.49,51340.29,51233.1,4889,N.A.
05:00 - 05:30,51354.38,55.55,51299.21,51372.36,51240.26,6244,N.A.
05:30 - 06:00,51441.39,87.01,51354.21,51486.02,51308.74,5061,N.A.
06:00 - 06:30,51528.15,86.76,51441.26,51537.02,51407.3,4069,N.A.
06:30 - 07:00,51589.52,61.37,51526.04,51637.07,51521.43,3870,N.A.
07:00 - 07:30,51636.47,46.95,51590.27,51695.46,51517.09,6375,N.A.
07:30 - 08:00,51435.66,-200.81,51645.44,51651.05,51389.95,5203,N.A.
08:00 - 08:30,51219.33,-216.33,51437.4,51484.25,51193.7,4707,N.A.
08:30 - 09:00,51280.96,61.63,51219.78,51380.14,51219.72,5115,N.A.
09:00 - 09:30,51235.11,-45.85,51280.95,51434.5,51234.79,4902,N.A.
09:30 - 10:00,51225.5,-9.61,51234.33,51368.33,51125.19,8924,N.A.
10:00 - 10:30,51199.2,-26.3,51225.72,51271.59,51122.87,5832,N.A.
10:30 - 11:00,51164.25,-34.95,51199.26,51271.27,51142.33,4619,N.A.
11:00 - 11:30,51154.08,-10.17,51154.08,51154.08,51154.08,1,N.A.
13JUL2020_00:00:00.000000,,,,,,,
02:30 - 03:00,51154.08,0,51154.08,51154.08,51154.08,1,N.A.
03:00 - 03:30,51527.15,373.07,51154.67,51700.34,51138.4,4464,N.A.
03:30 - 04:00,51592.94,65.79,51526.68,51703.06,51508.58,3748,N.A.
04:00 - 04:30,51628.96,36.02,51592.91,51663.93,51547.21,3223,N.A.
04:30 - 05:00,51653.48,24.52,51628.3,51662.06,51571.2,3667,N.A.
05:00 - 05:30,51723.47,69.99,51654.33,51774.83,51647.65,4073,N.A.
05:30 - 06:00,51798.18,74.71,51723.29,51819.77,51697.57,4185,N.A.
06:00 - 06:30,51733.94,-64.24,51797.95,51799.99,51677.66,3885,N.A.
06:30 - 07:00,51707.99,-25.95,51733.62,51771.35,51684.88,2980,N.A.
07:00 - 07:30,51806.87,98.88,51707.96,51809.05,51704.6,4862,N.A.
07:30 - 08:00,51816.75,9.88,51807.34,51839.61,51735.4,3868,N.A.
08:00 - 08:30,51717.78,-98.97,51816.66,51818.08,51694.46,3528,N.A.
08:30 - 09:00,51756.11,38.33,51717.62,51813.28,51705.15,4290,N.A.
09:00 - 09:30,51804.82,48.71,51755.17,51844.42,51738.15,5025,N.A.
09:30 - 10:00,51822.46,17.64,51804.79,51898.65,51775.97,7711,N.A.
10:00 - 10:30,51856.96,34.5,51828.65,51964.77,51810.39,8111,N.A.
10:30 - 11:00,51800.49,-56.47,51857.08,51889.91,51767.53,5560,N.A.
11:00 - 11:30,51874.81,74.32,51874.81,51874.81,51874.81,1,N.A.
14JUL2020_00:00:00.000000,,,,,,,
02:30 - 03:00,51874.81,0,51874.81,51874.81,51874.81,1,N.A.
03:00 - 03:30,51195.5,-679.31,51874.81,51874.81,51047.27,4959,N.A.
03:30 - 04:00,50931.21,-264.29,51195.47,51195.47,50925.07,4804,N.A.
04:00 - 04:30,51074.46,143.25,50930.65,51117.93,50924.58,3499,N.A.
04:30 - 05:00,50988.92,-85.54,51072.25,51072.25,50971.07,3191,N.A.
05:00 - 05:30,51128.95,140.03,50987.81,51129.78,50987.71,3267,N.A.
05:30 - 06:00,50977.83,-151.12,51131.18,51131.18,50957.38,3452,N.A.
06:00 - 06:30,50913.83,-64,50977.93,51017.53,50911.63,3270,N.A.
06:30 - 07:00,50904.65,-9.18,50913.71,50934.91,50867.92,3777,N.A.
07:00 - 07:30,50901.92,-2.73,50904.68,50927.43,50830.49,5147,N.A.
07:30 - 08:00,51010.15,108.23,50901.92,51012.29,50888.57,3634,N.A.
08:00 - 08:30,50902.85,-107.3,51010.54,51014.46,50897.23,3351,N.A.
08:30 - 09:00,50786.5,-116.35,50902.48,50987.86,50786.5,4771,N.A.
09:00 - 09:30,50843.1,56.6,50786.11,50897.66,50765.03,6378,N.A.
09:30 - 10:00,50956,112.9,50843.1,51046.92,50808.96,7053,N.A.
10:00 - 10:30,51003.14,47.14,50956.16,51006.3,50785.13,6780,N.A.
10:30 - 11:00,51241.05,237.91,51002.28,51262.52,51000.6,5950,N.A.
11:00 - 11:30,51235.09,-5.96,51235.09,51235.09,51235.09,1,N.A.
15JUL2020_00:00:00.000000,,,,,,,
02:30 - 03:00,51235.09,0,51235.09,51235.09,51235.09,1,N.A.
03:00 - 03:30,51735.77,500.68,51235.09,51869.67,51207.95,5516,N.A.
03:30 - 04:00,51751.42,15.65,51736.28,51869.73,51667.51,4246,N.A.
04:00 - 04:30,51793.7,42.28,51749.08,51887.8,51710.41,3133,N.A.
04:30 - 05:00,51839.59,45.89,51793.79,51885.47,51788.08,3370,N.A.
05:00 - 05:30,51831.64,-7.95,51841.9,51882.16,51800.9,2975,N.A.
05:30 - 06:00,51784.45,-47.19,51831.68,51855.93,51751.4,3001,N.A.
06:00 - 06:30,51908.62,124.17,51784.58,51909.39,51783.09,3259,N.A.
06:30 - 07:00,51964.28,55.66,51908.62,52019.36,51893.61,3306,N.A.
07:00 - 07:30,52000.6,36.32,51964.18,52031.31,51951.01,3757,N.A.
07:30 - 08:00,51972.6,-28,52003.13,52034.43,51956.11,3653,N.A.
08:00 - 08:30,51996.76,24.16,51972.45,52044.31,51972.45,3607,N.A.
08:30 - 09:00,52037.46,40.7,51997.12,52098.85,51997.08,4262,N.A.
09:00 - 09:30,51880.16,-157.3,52037.43,52045.71,51865.35,6582,N.A.
09:30 - 10:00,51695.87,-184.29,51880.11,51882.37,51648.73,9453,N.A.
10:00 - 10:30,51710.11,14.24,51695.87,51747.66,51634.08,8237,N.A.
10:30 - 11:00,51736.24,26.13,51709.9,51756.35,51626.83,6217,N.A.
11:00 - 11:30,51606.7,-129.54,51606.7,51606.7,51606.7,1,N.A.
16JUL2020_00:00:00.000000,,,,,,,
02:30 - 03:00,51606.7,0,51606.7,51606.7,51606.7,1,N.A.
03:00 - 03:30,50801.81,-804.89,51608.85,51615.59,50648.54,6686,N.A.
03:30 - 04:00,50647.82,-153.99,50801.68,50803.35,50622.28,4867,N.A.
04:00 - 04:30,50750.78,102.96,50646.2,50795.74,50602.07,3779,N.A.
04:30 - 05:00,50828.04,77.26,50750.92,50849.38,50735.66,4160,N.A.
05:00 - 05:30,50813.42,-14.62,50827.61,50828.11,50746.02,3364,N.A.
05:30 - 06:00,50954.63,141.21,50813.34,50997.73,50810.99,4429,N.A.
06:00 - 06:30,50999.23,44.6,50954.63,51113.45,50954.06,5692,N.A.
06:30 - 07:00,51132.55,133.32,50998.79,51135.22,50949.41,4754,N.A.
07:00 - 07:30,51197.99,65.44,51131.66,51206.68,51102.78,4242,N.A.
07:30 - 08:00,51276.83,78.84,51197.92,51330.44,51195.04,3369,N.A.
08:00 - 08:30,51306.2,29.37,51276.98,51313.2,51239.98,3243,N.A.
08:30 - 09:00,51226.35,-79.85,51306.42,51315.35,51203.76,4252,N.A.
09:00 - 09:30,51332.64,106.29,51226.18,51346.79,51200.29,4180,N.A.
09:30 - 10:00,51404.76,72.12,51330.21,51472.46,51291.64,5203,N.A.
10:00 - 10:30,51368.85,-35.91,51402.99,51434.61,51281.64,4722,N.A.
10:30 - 11:00,51426.84,57.99,51368.6,51454.32,51347.89,4935,N.A.
11:00 - 11:30,51363.49,-63.35,51363.49,51363.49,51363.49,1,N.A.
17JUL2020_00:00:00.000000,,,,,,,
02:30 - 03:00,51363.49,0,51363.49,51363.49,51363.49,1,N.A.
03:00 - 03:30,51423.18,59.69,51559.81,51607.43,51353.98,5333,N.A.
03:30 - 04:00,51293.15,-130.03,51423.2,51444.05,51292.49,3400,N.A.
04:00 - 04:30,51366.21,73.06,51293.24,51406.69,51286.08,2758,N.A.
04:30 - 05:00,51314.76,-51.45,51365.58,51378.11,51288.86,2955,N.A.
05:00 - 05:30,51278.48,-36.28,51315.03,51409.43,51259.56,3461,N.A.
05:30 - 06:00,51417.72,139.24,51278.21,51472.67,51253.04,3148,N.A.
06:00 - 06:30,51424.37,6.65,51417.65,51457.08,51362.85,2475,N.A.
06:30 - 07:00,51413.32,-11.05,51424.83,51433.6,51381.52,2307,N.A.
07:00 - 07:30,51405.53,-7.79,51414.52,51420.43,51338.96,2506,N.A.
07:30 - 08:00,51361.36,-44.17,51405.6,51415.33,51338.76,2653,N.A.
08:00 - 08:30,51500.87,139.51,51361.43,51500.87,51361.43,2984,N.A.
08:30 - 09:00,51475.94,-24.93,51500.5,51504.72,51453.18,3301,N.A.
09:00 - 09:30,51536.77,60.83,51476.05,51549.2,51467.72,3796,N.A.
09:30 - 10:00,51513.12,-23.65,51536.6,51558,51490.03,4198,N.A.
10:00 - 10:30,51486.03,-27.09,51510.94,51567.04,51413.27,5008,N.A.
10:30 - 11:00,51500.63,14.6,51486.17,51502.33,51419.71,4473,N.A.
11:00 - 11:30,51515.88,15.25,51515.88,51515.88,51515.88,1,N.A.
20JUL2020_00:00:00.000000,,,,,,,
02:30 - 03:00,51515.88,0,51515.88,51515.88,51515.88,1,N.A.
03:00 - 03:30,51479.47,-36.41,51517.72,51652.48,51431.89,4732,N.A.
03:30 - 04:00,51349.45,-130.02,51477.9,51507.26,51297.46,3582,N.A.
04:00 - 04:30,51401.04,51.59,51351,51420.29,51338.33,3700,N.A.
04:30 - 05:00,51651.51,250.47,51399.25,51721.63,51356.09,4029,N.A.
05:00 - 05:30,51575.72,-75.79,51651,51755.85,51557.35,3487,N.A.
05:30 - 06:00,51569.23,-6.49,51573.56,51638.48,51545.24,3230,N.A.
06:00 - 06:30,51562.06,-7.17,51567.79,51641.52,51534.9,3280,N.A.
06:30 - 07:00,51568.9,6.84,51562.17,51689.55,51548.12,2701,N.A.
07:00 - 07:30,51601.59,32.69,51569.08,51632.05,51553.01,2668,N.A.
07:30 - 08:00,51697.21,95.62,51601.84,51710.96,51564.22,2828,N.A.
08:00 - 08:30,51713.92,16.71,51697.35,51758.26,51669.77,3091,N.A.
08:30 - 09:00,51771.86,57.94,51714.05,51796.22,51691.58,3494,N.A.
09:00 - 09:30,51949.7,177.84,51770.62,51952.38,51739.79,4177,N.A.
09:30 - 10:00,51881.21,-68.49,51951.45,52018.53,51839.33,5951,N.A.
10:00 - 10:30,51932.18,50.97,51880.96,51957.38,51830.37,4958,N.A.
10:30 - 11:00,52018.02,85.84,51932.42,52040.51,51932.42,4182,N.A.
11:00 - 11:30,51852.22,-165.8,51852.22,51852.22,51852.22,1,N.A.
21JUL2020_00:00:00.000000,,,,,,,
02:30 - 03:00,51852.22,0,51852.22,51852.22,51852.22,1,N.A.
03:00 - 03:30,52926.33,1074.11,51856.02,52939.96,51856.02,7201,N.A.
03:30 - 04:00,52778.43,-147.9,52925.81,52979.98,52752.96,5298,N.A.
04:00 - 04:30,52835.36,56.93,52778.36,52904.4,52689.73,3980,N.A.
04:30 - 05:00,52777.26,-58.1,52834.94,52875.48,52776.57,3650,N.A.
05:00 - 05:30,52657.08,-120.18,52776.69,52801.53,52601.41,3739,N.A.
05:30 - 06:00,52587.99,-69.09,52656.92,52714.59,52586.97,3526,N.A.
06:00 - 06:30,52606.41,18.42,52588.17,52667.4,52586.73,2953,N.A.
06:30 - 07:00,52547.99,-58.42,52606.46,52707.13,52540.85,3523,N.A.
07:00 - 07:30,52570.53,22.54,52547.17,52594.91,52495.3,4334,N.A.
07:30 - 08:00,52482.27,-88.26,52570.52,52586.79,52419.98,4421,N.A.
08:00 - 08:30,52497.93,15.66,52482.17,52563.47,52475.74,4578,N.A.
08:30 - 09:00,52401.65,-96.28,52497.71,52522.05,52389.4,4906,N.A.
09:00 - 09:30,52266.84,-134.81,52401.84,52417.02,52251.76,5155,N.A.
09:30 - 10:00,52285.11,18.27,52271.77,52351.54,52091.95,6152,N.A.
10:00 - 10:30,52060.77,-224.34,52284.9,52370.85,52047.01,6643,N.A.
10:30 - 11:00,51930.17,-130.6,52061.56,52082.74,51924.87,5720,N.A.
11:00 - 11:30,52016.52,86.35,52016.52,52016.52,52016.52,1,N.A.
22JUL2020_00:00:00.000000,,,,,,,
02:30 - 03:00,52016.52,0,52016.52,52016.52,52016.52,1,N.A.
03:00 - 03:30,51959.31,-57.21,52017.44,52059.41,51808.04,6095,N.A.
03:30 - 04:00,51535.15,-424.16,51959.83,51980.25,51488.42,5504,N.A.
04:00 - 04:30,51349.67,-185.48,51534.12,51563.41,51349.55,4818,N.A.
04:30 - 05:00,51265.09,-84.58,51349.61,51350.72,51141.98,4501,N.A.
05:00 - 05:30,51230.74,-34.35,51265.54,51300.15,51205.25,3881,N.A.
05:30 - 06:00,51445.45,214.71,51230.83,51474.64,51218.97,4814,N.A.
06:00 - 06:30,51343.74,-101.71,51445.23,51479.91,51324.02,4687,N.A.
06:30 - 07:00,51320.01,-23.73,51343.65,51392.93,51291.54,4156,N.A.
07:00 - 07:30,51367.92,47.91,51319.37,51390.04,51305.32,3746,N.A.
07:30 - 08:00,51309.19,-58.73,51367.87,51398.01,51307.59,2952,N.A.
08:00 - 08:30,51281.2,-27.99,51309.22,51371.24,51253.63,3834,N.A.
08:30 - 09:00,51385.46,104.26,51280.33,51396.9,51260.53,4737,N.A.
09:00 - 09:30,51283.33,-102.13,51380.74,51380.74,51237.42,4626,N.A.
09:30 - 10:00,51327.27,43.94,51282.89,51439.8,51279.04,5680,N.A.
10:00 - 10:30,51438.09,110.82,51326.91,51441.93,51290.8,5717,N.A.
10:30 - 11:00,51350.35,-87.74,51438.06,51479.58,51346.85,4513,N.A.
11:00 - 11:30,51412.02,61.67,51412.02,51412.02,51412.02,1,N.A.
23JUL2020_00:00:00.000000,,,,,,,
02:30 - 03:00,51412.02,0,51412.02,51412.02,51412.02,1,N.A.
03:00 - 03:30,51719.93,307.91,51412.02,51900.39,51412.02,4398,N.A.
03:30 - 04:00,51810.78,90.85,51720.39,51884.89,51680.4,4888,N.A.
04:00 - 04:30,51866.39,55.61,51811.85,51892.87,51787.04,5818,N.A.
04:30 - 05:00,51704.43,-161.96,51866.5,51897.4,51700.41,5320,N.A.
05:00 - 05:30,51819.75,115.32,51703.48,51831.72,51696.76,4118,N.A.
05:30 - 06:00,51956.11,136.36,51819.91,51963.5,51819.91,3410,N.A.
06:00 - 06:30,51974.16,18.05,51955.94,52067.49,51955.93,3757,N.A.
06:30 - 07:00,51970.12,-4.04,51971.19,51993.96,51925.23,2773,N.A.
07:00 - 07:30,51950.62,-19.5,51969.16,51981.43,51866.88,4443,N.A.
07:30 - 08:00,52023.02,72.4,51950.06,52036.46,51943.25,3116,N.A.
08:00 - 08:30,51900.97,-122.05,52022.81,52022.96,51815.76,3972,N.A.
08:30 - 09:00,51861.27,-39.7,51898.58,51935.61,51854.18,4564,N.A.
09:00 - 09:30,51869.27,8,51861.19,51870.82,51792.57,4789,N.A.
09:30 - 10:00,51906.41,37.14,51869.37,51913,51720.88,5783,N.A.
10:00 - 10:30,51770.44,-135.97,51906.72,51923.33,51695.84,6001,N.A.
10:30 - 11:00,51702.32,-68.12,51770.66,51789.37,51691.74,4189,N.A.
11:00 - 11:30,51683.61,-18.71,51683.61,51683.61,51683.61,1,N.A.
24JUL2020_00:00:00.000000,,,,,,,
02:30 - 03:00,51683.61,0,51683.61,51683.61,51683.61,1,N.A.
03:00 - 03:30,51080.9,-602.71,51638.33,51638.33,50870.54,5927,N.A.
03:30 - 04:00,50974.76,-106.14,51081.01,51100.84,50966.4,4756,N.A.
04:00 - 04:30,50949.25,-25.51,50974.25,51002.17,50925.88,4586,N.A.
04:30 - 05:00,51132.07,182.82,50949.8,51132.89,50947.97,4136,N.A.
05:00 - 05:30,51114.74,-17.33,51132.02,51223.25,51097.08,4627,N.A.
05:30 - 06:00,51198.3,83.56,51114.51,51232.14,51114.03,3234,N.A.
06:00 - 06:30,51220.12,21.82,51198.14,51349.36,51177.81,3798,N.A.
06:30 - 07:00,51294.27,74.15,51227.2,51333.71,51227.2,3309,N.A.
07:00 - 07:30,51404.36,110.09,51294.12,51419.52,51281.51,4125,N.A.
07:30 - 08:00,51365.81,-38.55,51404.18,51439.05,51330.9,3148,N.A.
08:00 - 08:30,51349.22,-16.59,51367.08,51406.83,51322.52,3338,N.A.
08:30 - 09:00,51282.25,-66.97,51349.25,51385.75,51278.84,3834,N.A.
09:00 - 09:30,51273.75,-8.5,51285.67,51322,51254.44,5130,N.A.
09:30 - 10:00,51222.16,-51.59,51273,51315.28,51142.41,5740,N.A.
10:00 - 10:30,51271.54,49.38,51218.4,51359.14,51195.98,6530,N.A.
10:30 - 11:00,51276.81,5.27,51271.67,51290.65,51211.18,6089,N.A.
11:00 - 11:30,51259.48,-17.33,51259.48,51259.48,51259.48,1,N.A.
27JUL2020_00:00:00.000000,,,,,,,
02:30 - 03:00,51259.48,0,51259.48,51259.48,51259.48,1,N.A.
03:00 - 03:30,51410.93,151.45,51251.98,51565.26,51194.89,4857,N.A.
03:30 - 04:00,51464.09,53.16,51411.35,51507.82,51341.83,4710,N.A.
04:00 - 04:30,51449.73,-14.36,51463.72,51500.94,51427.62,4262,N.A.
04:30 - 05:00,51396.83,-52.9,51450.09,51523.38,51374.78,4311,N.A.
05:00 - 05:30,51574.7,177.87,51396.92,51588.28,51368.58,3204,N.A.
05:30 - 06:00,51460.41,-114.29,51574.31,51580.55,51422.72,3554,N.A.
06:00 - 06:30,51515.85,55.44,51462.15,51548.84,51460.35,3440,N.A.
