Time Interval,Close,Net Chg,Open,High,Low,Tick Count,Volume
10:00 - 10:30,116806.4,-154.9,117011.8,117076.4,116760.4,60,N.A.
10:30 - 11:00,116915.6,109.2,116811.6,116942.1,116709.5,60,N.A.
11:00 - 11:30,116854.5,-61.1,116888.3,116914.5,116768.9,60,N.A.
11:30 - 12:00,116922,67.5,116866.4,116953.7,116776.9,60,N.A.
12:00 - 12:30,116896.8,-25.2,116891.7,117040.9,116891.7,60,N.A.
12:30 - 13:00,116856.1,-40.7,116888.5,117037.7,116840.2,60,N.A.
13:00 - 13:30,116251.1,-605,116866.9,116866.9,116018.6,60,N.A.
13:30 - 14:00,116093.4,-157.7,116268.8,116268.8,115961.4,60,N.A.
14:00 - 14:30,116100.1,6.7,116125.6,116151.1,116026,60,N.A.
14:30 - 15:00,116405.7,305.6,116071.3,116415.1,115975.4,60,N.A.
15:00 - 15:30,116469.7,64,116402.8,116484.3,116363.9,60,N.A.
15:30 - 16:00,116505.9,36.2,116460.4,116547.6,116242.4,60,N.A.
16:00 - 16:30,116704.2,198.3,116505.9,116704.2,116505.9,29,N.A.
17JAN2020_00:00:00.000000,,,,,,,
08:00 - 08:30,117586.2,882,116709.9,117586.2,116709.9,61,N.A.
08:30 - 09:00,117647.4,61.2,117579.9,117795,117579.9,60,N.A.
09:00 - 09:30,117881.9,234.5,117647.8,117971.4,117603.3,60,N.A.
09:30 - 10:00,117782,-99.9,117811,117945.7,117743.4,60,N.A.
10:00 - 10:30,117734.5,-47.5,117772.6,117857.3,117723.1,60,N.A.
10:30 - 11:00,117688,-46.5,117738.5,117738.5,117532.6,60,N.A.
11:00 - 11:30,117532.1,-155.9,117681.8,117706.6,117447.5,60,N.A.
11:30 - 12:00,117649.7,117.6,117522.8,117677.5,117511.7,60,N.A.
12:00 - 12:30,117535.4,-114.3,117655.1,117678.9,117493.9,60,N.A.
12:30 - 13:00,117790.4,255,117587.1,117790.4,117534.5,60,N.A.
13:00 - 13:30,117735.2,-55.2,117738.3,117767.9,117655.1,60,N.A.
13:30 - 14:00,117830.1,94.9,117742.9,117878,117666.1,60,N.A.
14:00 - 14:30,117896.1,66,117827,118072,117802.3,60,N.A.
14:30 - 15:00,118091.1,195,117930.2,118135.4,117930.2,60,N.A.
15:00 - 15:30,118144.4,53.3,118104.5,118239.4,118099.7,60,N.A.
15:30 - 16:00,118269.7,125.3,118126.5,118269.7,118101.5,60,N.A.
16:00 - 16:30,118478.3,208.6,118269.7,118479,118269.7,28,N.A.
20JAN2020_00:00:00.000000,,,,,,,
08:00 - 08:30,118216.1,-262.2,118478.4,118478.4,117927.5,61,N.A.
08:30 - 09:00,118252,35.9,118218.7,118529.9,118150.7,60,N.A.
09:00 - 09:30,118149.4,-102.6,118306,118354.9,118010.9,60,N.A.
09:30 - 10:00,118293.9,144.5,118076.5,118380.1,118076.5,60,N.A.
10:00 - 10:30,118339.3,45.4,118293.1,118339.3,118218.9,60,N.A.
10:30 - 11:00,118333.3,-6,118328.4,118414.9,118313.7,60,N.A.
11:00 - 11:30,118518.1,184.8,118393.1,118591.5,118350.6,60,N.A.
11:30 - 12:00,118377.1,-141,118516,118531.5,118275.4,60,N.A.
12:00 - 12:30,118497,119.9,118361.3,118522,118341.3,60,N.A.
12:30 - 13:00,118488.9,-8.1,118478.9,118551.8,118469.8,60,N.A.
13:00 - 13:30,118273.9,-215,118437.8,118507.7,118273.9,60,N.A.
13:30 - 14:00,118344.4,70.5,118305.1,118386.3,118230.8,60,N.A.
14:00 - 14:30,118444.4,100,118329.3,118480.4,118279.3,60,N.A.
14:30 - 15:00,118457.9,13.5,118448.1,118535.2,118407.5,60,N.A.
15:00 - 15:30,118507.5,49.6,118454.8,118507.5,118386.5,60,N.A.
15:30 - 16:00,118586.9,79.4,118517.6,118663,118446.3,60,N.A.
16:00 - 16:30,118861.6,274.7,118586.9,118861.6,118586.4,38,N.A.
21JAN2020_00:00:00.000000,,,,,,,
08:00 - 08:30,118348.1,-513.5,118860.9,118860.9,117891.3,59,N.A.
08:30 - 09:00,118381.8,33.7,118357.4,118513,118319.6,60,N.A.
09:00 - 09:30,118494.1,112.3,118399.4,118494.1,118270.9,60,N.A.
09:30 - 10:00,118185.4,-308.7,118552.5,118552.5,118165.2,60,N.A.
10:00 - 10:30,118165.3,-20.1,118142.1,118242,118108.6,60,N.A.
10:30 - 11:00,118062.9,-102.4,118140.5,118213.9,118062.9,60,N.A.
11:00 - 11:30,118165,102.1,118064.5,118181.9,118064.5,60,N.A.
11:30 - 12:00,118158.4,-6.6,118171.4,118247.3,118116.7,60,N.A.
12:00 - 12:30,117991.9,-166.5,118161.5,118161.5,117958.6,60,N.A.
12:30 - 13:00,117662.1,-329.8,117989.2,118065.9,117578.2,60,N.A.
13:00 - 13:30,117540.6,-121.5,117642.3,117736.3,117422.5,60,N.A.
13:30 - 14:00,117214.6,-326,117535.8,117535.8,117214.6,60,N.A.
14:00 - 14:30,117280,65.4,117153.4,117309.8,117057.5,60,N.A.
14:30 - 15:00,117535.6,255.6,117188,117535.6,117082.6,60,N.A.
15:00 - 15:30,117487.2,-48.4,117543.6,117571.5,117405.6,60,N.A.
15:30 - 16:00,117174.1,-313.1,117483.2,117513.3,117057.9,60,N.A.
16:00 - 16:30,117026,-148.1,117174.1,117179.1,117026,34,N.A.
22JAN2020_00:00:00.000000,,,,,,,
08:00 - 08:30,117859.3,833.3,117035.5,117970.8,117035.5,61,N.A.
08:30 - 09:00,117762.1,-97.2,117868.3,117868.3,117518.6,60,N.A.
09:00 - 09:30,117847,84.9,117769,117898.1,117769,60,N.A.
09:30 - 10:00,117900.4,53.4,117818,118011.5,117719.4,60,N.A.
10:00 - 10:30,117671.6,-228.8,117911.3,117911.3,117528.1,60,N.A.
10:30 - 11:00,117824.2,152.6,117674.1,117926.9,117674.1,60,N.A.
11:00 - 11:30,117846.7,22.5,117820.5,117849.9,117717.3,60,N.A.
11:30 - 12:00,117858.7,12,117868.6,117964.4,117835.1,60,N.A.
12:00 - 12:30,117808.1,-50.6,117887.6,117887.6,117690.6,60,N.A.
12:30 - 13:00,117894.6,86.5,117805.9,117899.7,117747.2,60,N.A.
13:00 - 13:30,117877.2,-17.4,117893.3,117905.1,117833.8,60,N.A.
13:30 - 14:00,117685.5,-191.7,117853.1,117902,117638.6,60,N.A.
14:00 - 14:30,117733.1,47.6,117705.8,117803.1,117665.7,60,N.A.
14:30 - 15:00,118083,349.9,117735.1,118083,117735.1,60,N.A.
15:00 - 15:30,118013,-70,118114.7,118114.7,117972.9,60,N.A.
15:30 - 16:00,118179.8,166.8,118033.6,118226,118023.5,60,N.A.
16:00 - 16:30,118391.4,211.6,118179.8,118401,118179.8,37,N.A.
23JAN2020_00:00:00.000000,,,,,,,
08:00 - 08:30,117231.9,-1159.5,118391.5,118391.5,117000.1,61,N.A.
08:30 - 09:00,117166.7,-65.2,117240.8,117334.5,117102.8,60,N.A.
09:00 - 09:30,117269.9,103.2,117206.9,117304.2,117188.7,60,N.A.
09:30 - 10:00,117064,-205.9,117323.4,117323.4,116906,60,N.A.
10:00 - 10:30,117512.7,448.7,117059.2,117532.8,117059.2,60,N.A.
10:30 - 11:00,117619.7,107,117554.5,117669.8,117509.3,60,N.A.
11:00 - 11:30,117746,126.3,117655.1,117788.9,117486.6,60,N.A.
11:30 - 12:00,118262.4,516.4,117848.7,118297,117773.2,60,N.A.
12:00 - 12:30,118416.3,153.9,118274,118517.6,118140.8,60,N.A.
12:30 - 13:00,118479.8,63.5,118426.2,118668.5,118373.7,60,N.A.
13:00 - 13:30,119035.1,555.3,118558.5,119232.5,118517.6,60,N.A.
13:30 - 14:00,119249.3,214.2,119100,119342.1,119034.5,60,N.A.
14:00 - 14:30,119484.5,235.2,119275.5,119486.9,119171.9,60,N.A.
14:30 - 15:00,119286.3,-198.2,119497.1,119506.8,119138.3,60,N.A.
15:00 - 15:30,119488.9,202.6,119344.1,119488.9,119216.8,60,N.A.
15:30 - 16:00,119417.1,-71.8,119462.6,119534.8,119322.2,60,N.A.
16:00 - 16:30,119527.6,110.5,119417.1,119527.6,119417.1,29,N.A.
24JAN2020_00:00:00.000000,,,,,,,
08:00 - 08:30,119198.7,-328.9,119527.6,119593.1,119102.7,61,N.A.
08:30 - 09:00,119055.4,-143.3,119240.8,119321.9,119004.8,60,N.A.
09:00 - 09:30,118954.8,-100.6,118953.5,119051,118876.7,60,N.A.
09:30 - 10:00,119117.2,162.4,119032.6,119190.2,118858.9,60,N.A.
10:00 - 10:30,118558.4,-558.8,119081.9,119090,118533.8,60,N.A.
10:30 - 11:00,118556.3,-2.1,118569.8,118676,118350.2,60,N.A.
11:00 - 11:30,118567.1,10.8,118530.5,118683.5,118438.5,60,N.A.
11:30 - 12:00,118395.2,-171.9,118571.7,118571.7,118288.5,60,N.A.
12:00 - 12:30,118290.3,-104.9,118408,118408,118140.4,60,N.A.
12:30 - 13:00,118576,285.7,118281.3,118592.4,118281.3,60,N.A.
13:00 - 13:30,118440,-136,118560.5,118587.1,118418.8,60,N.A.
13:30 - 14:00,118477,37,118384.6,118501,118285.1,60,N.A.
14:00 - 14:30,118277,-200,118508,118508,118193.2,60,N.A.
14:30 - 15:00,118499.8,222.8,118328.9,118499.8,118108.3,60,N.A.
15:00 - 15:30,118441.5,-58.3,118477.5,118753.4,118431.8,60,N.A.
15:30 - 16:00,118373.8,-67.7,118453.6,118481.6,118251.1,60,N.A.
16:00 - 16:30,118376.4,2.6,118373.8,118411.2,118373.8,39,N.A.
27JAN2020_00:00:00.000000,,,,,,,
08:00 - 08:30,115535.4,-2841,118346.7,118346.7,115312.9,59,N.A.
08:30 - 09:00,115773.3,237.9,115530.5,115824.4,115384.5,60,N.A.
09:00 - 09:30,115389.7,-383.6,115764,115764,115227.3,60,N.A.
09:30 - 10:00,115712.6,322.9,115348.5,115845.5,115348.5,60,N.A.
10:00 - 10:30,115539.6,-173,115675.1,115675.1,115396.3,60,N.A.
10:30 - 11:00,115147.1,-392.5,115560.5,115560.5,115026,60,N.A.
